"protein_id","n_valid","loess_corr","loess_corr_abs","loess_mae_z","loess_converged","effective_span","rank","EntrezGeneSymbol","TargetFullName","Target","UniProt"
"X7207.4",367,-0.964336354890887,0.964336354890887,1.54810599729642,TRUE,0.75,6812,"IK","Protein Red","RED","Q13123"
"X18261.34",368,-0.964778259169288,0.964778259169288,1.74858211467501,TRUE,0.75,6813,"NATD1","Protein NATD1","NATD1","Q8N6N6"
"X11380.84",364,-0.964935509111062,0.964935509111062,1.776088033708,TRUE,0.75,6814,"RBM24","RNA-binding protein 24","RBM24","Q9BX46"
"X9211.19",366,-0.965551534768872,0.965551534768872,1.63502441114602,TRUE,0.75,6815,"SERPINF1","Pigment epithelium-derived factor","PEDF","P36955"
"X17337.1",362,-0.965643275963347,0.965643275963347,1.73526150775822,TRUE,0.75,6816,"YY1","Transcriptional repressor protein YY1","TYY1","P25490"
"X20927.43",368,-0.965719557231115,0.965719557231115,1.65905248886087,TRUE,0.75,6817,"GTF2F2","General transcription factor IIF subunit 2","T2FB","P13984"
"X7867.154",367,-0.965852067464114,0.965852067464114,1.71444986965579,TRUE,0.75,6818,"ST6GALNAC1","Alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase 1","SIA7A","Q9NSC7"
"X20557.19",365,-0.966042306570366,0.966042306570366,1.77443936689858,TRUE,0.75,6819,"VSIG8","V-set and immunoglobulin domain-containing protein 8","VSIG8","P0DPA2"
"X21310.37",366,-0.966052802726174,0.966052802726174,1.71396001072414,TRUE,0.75,6820,"MRTO4","mRNA turnover protein 4 homolog","MRT4","Q9UKD2"
"X10703.203",364,-0.9660733874346,0.9660733874346,1.61900629879729,TRUE,0.75,6821,"SUDS3","Sin3 histone deacetylase corepressor complex component SDS3","SDS3","Q9H7L9"
"X14309.8",362,-0.966855125123041,0.966855125123041,1.66035574673592,TRUE,0.75,6822,"HNRNPH1","Heterogeneous nuclear ribonucleoprotein H","HNRH1","P31943"
"X19195.85",363,-0.966999507500272,0.966999507500272,1.65457804134692,TRUE,0.75,6823,"RPS5","40S ribosomal protein S5","RS5","P46782"
"X5475.10",367,-0.967071715255989,0.967071715255989,1.75572292339693,TRUE,0.75,6824,"PRKCB","Protein kinase C beta type (splice variant beta-II)","PKC-B-II","P05771"
"X12627.97",367,-0.967344842969037,0.967344842969037,1.74664055147123,TRUE,0.75,6825,"ATG7","Ubiquitin-like modifier-activating enzyme ATG7","ATG7","O95352"
"X7253.6",367,-0.967508959975237,0.967508959975237,1.71638061367823,TRUE,0.75,6826,"QKI","Protein quaking","QKI","Q96PU8"
"X18162.167",364,-0.967633791104406,0.967633791104406,1.70819909191186,TRUE,0.75,6827,"IRAK4","Interleukin-1 receptor-associated kinase 4","IRAK4","Q9NWZ3"
"X24941.14",364,-0.967938614847834,0.967938614847834,1.72031531773673,TRUE,0.75,6828,"CLUH","Clustered mitochondria protein homolog","CLU","O75153"
"X25211.14",360,-0.968066841282306,0.968066841282306,1.65677787703511,TRUE,0.75,6829,"GNG12","Guanine nucleotide-binding protein G(I)/G(S)/G(O) gamma-12 subunit","GBG12","Q9UBI6"
"X25484.120",367,-0.968746392490919,0.968746392490919,1.74606630314207,TRUE,0.75,6830,"ARID3C","AT-rich interactive domain-containing protein 3C","ARI3C","A6NKF2"
"X22391.34",366,-0.969369954176216,0.969369954176216,1.64520038701916,TRUE,0.75,6831,"SAP30L","Histone deacetylase complex subunit SAP30L","SP30L","Q9HAJ7"
"X7199.3",359,-0.969545170828902,0.969545170828902,1.75997275193953,TRUE,0.75,6832,"SYN3","Synapsin-3","SYN3","O14994"
"X20982.29",366,-0.969626223126465,0.969626223126465,1.65419976817841,TRUE,0.75,6833,"SNRNP25","U11/U12 small nuclear ribonucleoprotein 25 kDa protein","SNR25","Q9BV90"
"X7246.4",367,-0.969680107753995,0.969680107753995,1.67694805157911,TRUE,0.75,6834,"FREM2","FRAS1-related extracellular matrix protein 2","FREM2","Q5SZK8"
"X23662.10",368,-0.970172000608749,0.970172000608749,1.71747906403396,TRUE,0.75,6835,"SH3BP5","SH3 domain-binding protein 5","3BP5","O60239"
"X12583.77",363,-0.970591061507177,0.970591061507177,1.74532536257847,TRUE,0.75,6836,"ARAF","Serine/threonine-protein kinase A-Raf","ARAF","P10398"
"X11560.76",365,-0.970826804217084,0.970826804217084,1.76428919549651,TRUE,0.75,6837,"NFATC4","Nuclear factor of activated T-cells, cytoplasmic 4","NFAC4","Q14934"
"X24676.105",366,-0.971043698683517,0.971043698683517,1.62202529743653,TRUE,0.75,6838,"CFAP298","Uncharacterized protein C21orf59","CU059","P57076"
"X3640.14",341,-0.971097831164568,0.971097831164568,1.77937198345257,TRUE,0.75,6839,"LRPAP1","alpha-2-macroglobulin receptor-associated protein","RAP","P30533"
"X25270.3",368,-0.971275840546179,0.971275840546179,1.73359515283264,TRUE,0.75,6840,"PML","Probable transcription factor PML","PML","P29590"
"X11110.4",365,-0.971365312341785,0.971365312341785,1.77875769948588,TRUE,0.75,6841,"TMEM119","Transmembrane protein 119","TM119","Q4V9L6"
"X21971.47",368,-0.971569619936158,0.971569619936158,1.73994779539659,TRUE,0.75,6842,"FLI1","Friend leukemia integration 1 transcription factor","FLI1","Q01543"
"X12521.3",366,-0.972028916882382,0.972028916882382,1.73421909542661,TRUE,0.75,6843,"CDKN2C","Cyclin-dependent kinase 4 inhibitor C","CDN2C","P42773"
"X15603.20",359,-0.972275818387287,0.972275818387287,1.76699755811569,TRUE,0.75,6844,"ITGA2","Integrin alpha-2","Integrin alpha-2","P17301"
"X6531.29",362,-0.972276341554764,0.972276341554764,1.63835398002556,TRUE,0.75,6845,"FAM162A","Protein FAM162A","F162A","Q96A26"
"X19506.6",365,-0.972816625125816,0.972816625125816,1.59369051420468,TRUE,0.75,6846,"GLYAT","Glycine N-acyltransferase","GLYAT","Q6IB77"
"X20953.34",365,-0.972872156121022,0.972872156121022,1.70959779520368,TRUE,0.75,6847,"MMACHC","Methylmalonic aciduria and homocystinuria type C protein","MMAC","Q9Y4U1"
"X25282.6",367,-0.973117097012585,0.973117097012585,1.61204673778105,TRUE,0.75,6848,"AZIN1","Antizyme inhibitor 1","AZIN1","O14977"
"X5714.88",367,-0.974102817430216,0.974102817430216,1.70711194840581,TRUE,0.75,6849,"IFNA6","Interferon alpha-6","IFNA6","P05013"
"X12798.46",368,-0.974338129482544,0.974338129482544,1.73093014913873,TRUE,0.75,6850,"SLC4A8","Electroneutral sodium bicarbonate exchanger 1","S4A8","Q2Y0W8"
"X3494.71",366,-0.97470454201105,0.97470454201105,1.7120636055396,TRUE,0.75,6851,"FGF17","Fibroblast growth factor 17","FGF-17","O60258"
"X20568.3",362,-0.97471505741731,0.97471505741731,1.79397597694763,TRUE,0.75,6852,"FREM1","FRAS1-related extracellular matrix protein 1","FREM1","Q5H8C1"
"X24636.9",367,-0.974757784784582,0.974757784784582,1.60351959281589,TRUE,0.75,6853,"DRAP1","Dr1-associated corepressor","Dr1-associated corepressor","Q14919"
"X8484.24",368,-0.974965661523762,0.974965661523762,1.69937017447438,TRUE,0.75,6854,"LEP","Leptin","Leptin","P41159"
"X21435.143",355,-0.975745948873362,0.975745948873362,1.60459327060926,TRUE,0.75,6855,"SRPK2","Serine/threonine-protein kinase SRPK2","SRPK2","P78362"
"X21834.8",364,-0.975842666294418,0.975842666294418,1.64241338161981,TRUE,0.75,6856,"SNF8","Vacuolar-sorting protein SNF8","SNF8","Q96H20"
"X24221.3",366,-0.975903422768934,0.975903422768934,1.61670094150346,TRUE,0.75,6857,"PPARG","Peroxisome proliferator activated receptor gamma","PPAR gamma","P37231"
"X25963.2",355,-0.975971485200356,0.975971485200356,1.62437410162497,TRUE,0.75,6858,"XPO5","Exportin-5","XPO5","Q9HAV4"
"X13125.45",368,-0.976036029874956,0.976036029874956,1.62824919151302,TRUE,0.75,6859,"VTN","Vitronectin","Vitronectin","P04004"
"X10539.30",368,-0.97626190288135,0.97626190288135,1.7225148191134,TRUE,0.75,6860,"CD99L2","CD99 antigen-like protein 2","C99L2","Q8TCZ2"
"X12697.30",352,-0.976321803784703,0.976321803784703,1.75432754911068,TRUE,0.75,6861,"PIP4K2A","Phosphatidylinositol 5-phosphate 4-kinase type-2 alpha","PI42A","P48426"
"X9229.9",368,-0.97665706024115,0.97665706024115,1.68631046351659,TRUE,0.75,6862,"CTRL","Chymotrypsin-like protease CTRL-1","CTRL","P40313"
"X24425.8",363,-0.9766713750599,0.9766713750599,1.71044047372726,TRUE,0.75,6863,"MARS1","Methionyl-tRNA synthetase, cytoplasmic","SYMC","P56192"
"X6383.90",367,-0.977358890918502,0.977358890918502,1.79187528022395,TRUE,0.75,6864,"TLL1","Tolloid-like protein 1","TLL1","O43897"
"X23686.44",368,-0.977708645975608,0.977708645975608,1.69187836817859,TRUE,0.75,6865,"CWF19L1","CWF19-like protein 1","C19L1","Q69YN2"
"X13636.20",360,-0.977794070951097,0.977794070951097,1.7778527813078,TRUE,0.75,6866,"NAP1L1","Nucleosome assembly protein 1-like 1","NP1L1","P55209"
"X20374.41",363,-0.978002593213688,0.978002593213688,1.72852191518471,TRUE,0.75,6867,"COQ9","Ubiquinone biosynthesis protein COQ9, mitochondrial","COQ9","O75208"
"X3440.7",366,-0.978113458230743,0.978113458230743,1.59800359509468,TRUE,0.75,6868,"GZMA","Granzyme A","granzyme A","P12544"
"X25292.6",366,-0.978338398485154,0.978338398485154,1.71889957167965,TRUE,0.75,6869,"CES3","Carboxylesterase 3","EST3","Q6UWW8"
"X12424.107",361,-0.978439986159104,0.978439986159104,1.70290265076022,TRUE,0.75,6870,"THYN1","Thymocyte nuclear protein 1","THYN1","Q9P016"
"X12585.39",363,-0.978626845914911,0.978626845914911,1.69281979497076,TRUE,0.75,6871,"ERCC1","DNA excision repair protein ERCC-1","ERCC1","P07992"
"X8318.13",365,-0.978826690931015,0.978826690931015,1.64178644983445,TRUE,0.75,6872,"SPRED1","Sprouty-related, EVH1 domain-containing protein 1","SPRE1","Q7Z699"
"X24416.20",368,-0.978835121374233,0.978835121374233,1.7439468888584,TRUE,0.75,6873,"SND1","Staphylococcal nuclease domain-containing protein 1","SND1","Q7KZF4"
"X9254.18",367,-0.979417882320095,0.979417882320095,1.59968013321347,TRUE,0.75,6874,"FCER1A","High affinity immunoglobulin epsilon receptor subunit alpha","FCERA","P12319"
"X12605.1",344,-0.97957730119442,0.97957730119442,1.6062985861354,TRUE,0.75,6875,"EXOSC3","Exosome complex component RRP40","Exosome component 3","Q9NQT5"
"X2915.6",365,-0.980234681384495,0.980234681384495,1.65607714380448,TRUE,0.75,6876,"PCNA","Proliferating cell nuclear antigen","PCNA","P12004"
"X21260.74",367,-0.980264199278856,0.980264199278856,1.59604980182237,TRUE,0.75,6877,"SNRPE","Small nuclear ribonucleoprotein E","RUXE","P62304"
"X9869.28",357,-0.980773278401853,0.980773278401853,1.68465921840013,TRUE,0.75,6878,"NFKB1","Nuclear factor NF-kappa-B p105 subunit","NF-kappa-B p105","P19838"
"X9545.156",367,-0.981185539009654,0.981185539009654,1.73877436039438,TRUE,0.75,6879,"GZMK","Granzyme K","Granzyme K","P49863"
"X18327.6",367,-0.981212244439656,0.981212244439656,1.7203636586763,TRUE,0.75,6880,"SNX5","Sorting nexin-5","SNX5","Q9Y5X3"
"X18435.40",365,-0.981291638764044,0.981291638764044,1.7566019427462,TRUE,0.75,6881,"UBXN2B","UBX domain-containing protein 2B","UBX2B","Q14CS0"
"X13451.2",366,-0.981404421342313,0.981404421342313,1.69621112647587,TRUE,0.75,6882,"FNDC4","Fibronectin type III domain-containing protein 4","FNDC4","Q9H6D8"
"X23594.2",368,-0.981515015498067,0.981515015498067,1.71702512559349,TRUE,0.75,6883,"NR2C2AP","Nuclear receptor 2C2-associated protein","NR2CA","Q86WQ0"
"X8748.45",367,-0.98165046072318,0.98165046072318,1.73019340903577,TRUE,0.75,6884,"CD74","HLA class II histocompatibility antigen gamma chain","HG2A","P04233"
"X21781.9",360,-0.981820765666848,0.981820765666848,1.70582558050134,TRUE,0.75,6885,"ACY3","Aspartoacylase-2","ACY3","Q96HD9"
"X24946.9",365,-0.982085575618417,0.982085575618417,1.78294429683315,TRUE,0.75,6886,"ARHGAP22","Rho GTPase-activating protein 22","RHG22","Q7Z5H3"
"X6913.189",366,-0.982165168559265,0.982165168559265,1.67293316607118,TRUE,0.75,6887,"HMGB2","High mobility group protein B2","HMG-2","P26583"
"X19249.18",368,-0.982269691406423,0.982269691406423,1.70526322118029,TRUE,0.75,6888,"KARS1","Lysine--tRNA ligase","SYK","Q15046"
"X23352.9",363,-0.982297361376289,0.982297361376289,1.66231039243829,TRUE,0.75,6889,"DTNBP1","Dysbindin","DTBP1","Q96EV8"
"X25036.10",365,-0.982300989786736,0.982300989786736,1.68901834230956,TRUE,0.75,6890,"RANGAP1","Ran GTPase-activating protein 1","RAGP1","P46060"
"X24983.119",365,-0.982339242175751,0.982339242175751,1.76982472335666,TRUE,0.75,6891,"ERC1","ELKS/RAB6-interacting/CAST family member 1","RB6I2","Q8IUD2"
"X11284.24",366,-0.982649080929508,0.982649080929508,1.75293102052704,TRUE,0.75,6892,"LAIR1","Leukocyte-associated immunoglobulin-like receptor 1","LAIR1","Q6GTX8"
"X9794.17",364,-0.98267526073266,0.98267526073266,1.72730404980424,TRUE,0.75,6893,"COQ8B","AarF domain-containing protein kinase 4","ADCK4","Q96D53"
"X5653.23",366,-0.982746996126604,0.982746996126604,1.67776893850748,TRUE,0.75,6894,"PRSS37","Probable inactive serine protease 37","PRS37","A4D1T9"
"X5351.52",368,-0.98300076864247,0.98300076864247,1.72125656569877,TRUE,0.75,6895,"HNRNPA2B1","Heterogeneous nuclear ribonucleoproteins A2/B1","hnRNP A2/B1","P22626"
"X9849.13",368,-0.983057838901015,0.983057838901015,1.67303706852738,TRUE,0.75,6896,"APEX1","DNA-(apurinic or apyrimidinic site) lyase","APEX1","P27695"
"X4355.13",367,-0.983384607765163,0.983384607765163,1.57242893921083,TRUE,0.75,6897,"DAPK2","Death-associated protein kinase 2","DAPK2","Q9UIK4"
"X12963.1",365,-0.983528058198805,0.983528058198805,1.59573462480035,TRUE,0.75,6898,"GPR107","Protein GPR107","GP107","Q5VW38"
"X20460.22",367,-0.983699489100784,0.983699489100784,1.74426364414578,TRUE,0.75,6899,"IFT20","Intraflagellar transport protein 20 homolog","IFT20","Q8IY31"
"X11431.235",367,-0.983775235420533,0.983775235420533,1.7522259765123,TRUE,0.75,6900,"RECQL","ATP-dependent DNA helicase Q1","RECQ1","P46063"
"X6372.7",365,-0.983903151885022,0.983903151885022,1.71871597854965,TRUE,0.75,6901,"YBX2","Y-box-binding protein 2","YBOX2","Q9Y2T7"
"X3741.4",365,-0.983935736034032,0.983935736034032,1.66151879329632,TRUE,0.75,6902,"IL5","Interleukin-5","IL-5","P05113"
"X20939.113",367,-0.985449182297942,0.985449182297942,1.72867499872304,TRUE,0.75,6903,"NHP2","H/ACA ribonucleoprotein complex subunit 2","NHP2","Q9NX24"
"X19752.197",367,-0.985881576056412,0.985881576056412,1.58633451932954,TRUE,0.75,6904,"METAP1D","Methionine aminopeptidase 1D, mitochondrial","AMP1D","Q6UB28"
"X17782.23",366,-0.985907251725612,0.985907251725612,1.74766217767435,TRUE,0.75,6905,"ACAA1","3-ketoacyl-CoA thiolase, peroxisomal","THIK","P09110"
"X7142.5",368,-0.986156729859737,0.986156729859737,1.73645659160338,TRUE,0.75,6906,"CPN1","Carboxypeptidase N catalytic chain","CBPN","P15169"
"X20373.141",363,-0.98638663853339,0.98638663853339,1.70628170538665,TRUE,0.75,6907,"GID8","Glucose-induced degradation protein 8 homolog","GID8","Q9NWU2"
"X19467.3",363,-0.98638939321542,0.98638939321542,1.5602734497513,TRUE,0.75,6908,"RBKS","Ribokinase","RBSK","Q9H477"
"X20103.176",363,-0.986405953752193,0.986405953752193,1.77186830118785,TRUE,0.75,6909,"OGG1","N-glycosylase/DNA lyase","N-glycosylase/DNA lyase","O15527"
"X9310.2",367,-0.986446508720234,0.986446508720234,1.53330136044974,TRUE,0.75,6910,"CD8B","T-cell surface glycoprotein CD8 beta chain","CD8B","P10966"
"X3374.49",363,-0.986539687286703,0.986539687286703,1.78076648795357,TRUE,0.75,6911,"HCK","Tyrosine-protein kinase HCK","HCK","P08631"
"X19168.71",357,-0.986854685710171,0.986854685710171,1.68676236174778,TRUE,0.75,6912,"PSTPIP1","Proline-serine-threonine phosphatase-interacting protein 1","PPIP1","O43586"
"X12593.33",368,-0.986885639870776,0.986885639870776,1.71251376544095,TRUE,0.75,6913,"PDRG1","p53 and DNA damage-regulated protein 1","PDRG1","Q9NUG6"
"X18375.28",363,-0.987427575460953,0.987427575460953,1.66456943371558,TRUE,0.75,6914,"IL36RN","Interleukin-36 receptor antagonist protein","IL-1F5","Q9UBH0"
"X23261.27",367,-0.987663547998459,0.987663547998459,1.63672620092407,TRUE,0.75,6915,"C1orf50","Uncharacterized protein C1orf50","CA050","Q9BV19"
"X10643.16",367,-0.988561578776467,0.988561578776467,1.63114220143094,TRUE,0.75,6916,"OLFM3","Noelin-3:Isoform 2, C-term","NOE3:C-term","Q96PB7"
"X24920.6",368,-0.988570777715918,0.988570777715918,1.76052069249398,TRUE,0.75,6917,"GLS","Glutaminase kidney isoform, mitochondrial","GLSK","O94925"
"X19144.9",366,-0.988862384160118,0.988862384160118,1.71658186012392,TRUE,0.75,6918,"TCF4","Transcription factor 4","ITF2","P15884"
"X11671.19",365,-0.98901119783299,0.98901119783299,1.70016355848422,TRUE,0.75,6919,"BRPF1","Peregrin","BRPF1","P55201"
"X7082.2",367,-0.989074080255887,0.989074080255887,1.66351757490428,TRUE,0.75,6920,"B3GNT6","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 6","B3GN6","Q6ZMB0"
"X25274.2",320,-0.989157649533702,0.989157649533702,1.7059232417795,TRUE,0.75,6921,"ANKRD2","Ankyrin repeat domain-containing protein 2","ANKR2","Q9GZV1"
"X4712.28",364,-0.989177179487626,0.989177179487626,1.63721417997919,TRUE,0.75,6922,"APOD","Apolipoprotein D","Apo D","P05090"
"X25428.103",368,-0.989219018796102,0.989219018796102,1.75789102645457,TRUE,0.75,6923,"IFRD1","Interferon-related developmental regulator 1","IFRD1","O00458"
"X2938.55",366,-0.989371265161637,0.989371265161637,1.72920328824228,TRUE,0.75,6924,"APOE","Apolipoprotein E (isoform E4)","Apo E4","P02649"
"X20141.42",368,-0.989786109339873,0.989786109339873,1.72602126945401,TRUE,0.75,6925,"TCEA2","Transcription elongation factor A protein 2","TCEA2","Q15560"
"X23541.61",362,-0.98983085620988,0.98983085620988,1.7349277181028,TRUE,0.75,6926,"CLYBL","Citrate lyase subunit beta-like protein, mitochondrial","CLYBL","Q8N0X4"
"X24977.18",368,-0.990097948938253,0.990097948938253,1.74289537331151,TRUE,0.75,6927,"VILL","Villin-like protein","VILL","O15195"
"X21322.60",365,-0.990135596980734,0.990135596980734,1.72840383940982,TRUE,0.75,6928,"GTF2E2","Transcription initiation factor IIE subunit beta","T2EB","P29084"
"X22545.20",366,-0.990429664002855,0.990429664002855,1.70856493546519,TRUE,0.75,6929,"RALYL","RNA-binding Raly-like protein","RALYL","Q86SE5"
"X25486.38",366,-0.990680795396426,0.990680795396426,1.74634697254262,TRUE,0.75,6930,"MRPL38","39S ribosomal protein L38, mitochondrial","RM38","Q96DV4"
"X8257.71",364,-0.991172784256875,0.991172784256875,1.72703152533824,TRUE,0.75,6931,"OXT","Oxytocin-neurophysin 1","NEU1","P01178"
"X7113.1",366,-0.991256989769755,0.991256989769755,1.69533901966662,TRUE,0.75,6932,"GRPEL1","GrpE protein homolog 1, mitochondrial","GRPE1","Q9HAV7"
"X3845.51",364,-0.991289251493221,0.991289251493221,1.67675689018795,TRUE,0.75,6933,"DYNLRB1","Dynein light chain roadblock-type 1","DLRB1","Q9NP97"
"X17516.7",366,-0.99162047512939,0.99162047512939,1.69859266809938,TRUE,0.75,6934,"RAB3A","Ras-related protein Rab-3A","Rab3A","P20336"
"X24427.33",364,-0.991702289689796,0.991702289689796,1.73976154563862,TRUE,0.75,6935,"INPP4B","Type II inositol-3,4-bisphosphate 4-phosphatase","INP4B","O15327"
"X23156.146",366,-0.991756563320599,0.991756563320599,1.66870917198121,TRUE,0.75,6936,"CASP10","Caspase-10:region 2","Caspase-10:region 2","Q92851"
"X21670.52",365,-0.991963055623251,0.991963055623251,1.62290559687679,TRUE,0.75,6937,"WWP2","NEDD4-like E3 ubiquitin-protein ligase WWP2","WWP2","O00308"
"X21361.8",367,-0.992034500493868,0.992034500493868,1.72732349893861,TRUE,0.75,6938,"TXNRD3NB","Protein TXNRD3NB","TR3N","Q6F5E7"
"X18158.45",367,-0.992071399646323,0.992071399646323,1.80319267782498,TRUE,0.75,6939,"CASP8","Caspase-8","Caspase-8","Q14790"
"X20425.12",367,-0.992216822869173,0.992216822869173,1.69912818472249,TRUE,0.75,6940,"HHEX","Hematopoietically-expressed homeobox protein HHEX","HHEX","Q03014"
"X2987.37",364,-0.992356219719057,0.992356219719057,1.7093997064893,TRUE,0.75,6941,"H1-2","Histone H1.2","Histone H1.2","P16403"
"X9758.17",367,-0.992411530676346,0.992411530676346,1.65437792355626,TRUE,0.75,6942,"RPS4X","40S ribosomal protein S4, X isoform","RS4X","P62701"
"X5249.31",367,-0.99255064621032,0.99255064621032,1.59338772689178,TRUE,0.75,6943,"STK17B","Serine/threonine-protein kinase 17B","DRAK2","O94768"
"X14144.3",368,-0.992631194169876,0.992631194169876,1.75954161543378,TRUE,0.75,6944,"H2AW","Histone H2A type 3","H2A3","Q7L7L0"
"X9495.10",362,-0.992721372405319,0.992721372405319,1.70198457512902,TRUE,0.75,6945,"CXCL17","C-X-C motif chemokine 17","VCC1","Q6UXB2"
"X5854.60",366,-0.99273124604693,0.99273124604693,1.61695291422012,TRUE,0.75,6946,"MAPT","Microtubule-associated protein tau","tau","P10636"
"X7638.30",365,-0.992842365457176,0.992842365457176,1.64294668008367,TRUE,0.75,6947,"LMAN2","Vesicular integral-membrane protein VIP36","Lectin, mannose-binding 2","Q12907"
"X18203.9",361,-0.992878545374402,0.992878545374402,1.66913491538714,TRUE,0.75,6948,"CRYGC","Gamma-crystallin C","CRGC","P07315"
