"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","DX","Source"
"GO:0048812","neuron projection morphogenesis","209/2462","319/5702",0.655172413793103,1.517381439256,8.28974241282692,1.15858954437713e-16,5.10011117434812e-13,4.86851522226684e-13,"NEFL/SLITRK3/LRP2/APLP2/SLITRK1/EFNA2/B4GALT6/SPAST/SPART/TNR/SMURF1/DNM2/EVL/DDR1/SMAD4/IST1/SH3GL2/DPYSL5/PRKN/PRKG1/EFNB1/NEGR1/SPP1/FLRT2/FLRT3/ISLR2/SHANK1/SHANK3/DVL2/CSF1R/EFNA4/EFNB2/EFNA3/GAP43/ADGRB3/NRP2/UNC5B/EPHA7/NLGN1/SLIT1/BRAF/ROBO4/UNC5D/NRXN3/GDI1/MAPRE3/SEMA4A/SLITRK6/PLXNB3/DCLK1/SYT4/STMN1/NLGN3/RAB21/EPHB1/GAS7/DSCAML1/SLIT2/VLDLR/HPRT1/LRP4/PLXNA4/PLXND1/FN1/EFNA1/AMIGO1/NCAM1/IL1RAPL1/SEMA5B/SEMA6D/SEMA4G/CNTN6/MAG/NECTIN1/SYT1/BCL7A/ARC/SLITRK2/DCC/ADGRB1/RELN/YWHAH/CHN1/ROBO2/NRXN1/FZD4/EPHA6/DAG1/TWF2/NDEL1/PDLIM5/GSK3B/APOE/BDNF/FGF8/SRGAP2/HECW2/EFNB3/VEGFA/EFNA5/ERBB2/PRKCZ/NTRK3/MAP2K1/ARTN/NBL1/PLA2G10/BMP7/PTN/NRP1/RET/CNTN2/CNTN4/CNTN5/LRP8/MATN2/NTN4/CAMK2B/PTPN11/BCL2/EPHA3/NTRK1/BSG/CHL1/MAP2K2/EPHA5/PRKCQ/PAK6/PTEN/NTF4/L1CAM/BOC/FLRT1/KIRREL3/PLXNC1/SLITRK5/BMPR2/NTRK2/DBNL/UCHL1/EPHA10/EPHB6/RTN4R/NOTCH1/NOTCH3/NRCAM/SEMA6B/SEMA6A/UNC5C/CPNE1/SEMA3E/ALCAM/RGMA/RYK/SEMA3G/NTNG1/OLFM1/SEMA4D/ROBO1/NOG/NELL2/PTPRS/SEMA3C/ANOS1/UBB/POSTN/NTN1/CCK/CNTNAP2/SEMA7A/DRAXIN/SLITRK4/NFASC/EPHA4/NPTN/SEMA6C/APLP1/PGRMC1/ST8SIA2/SEMA4C/UNC5A/B3GNT2/DLG4/EPHB2/PTPRJ/UST/NOTCH2/TMEM106B/NEO1/ADAM17/PLXNA1/SYT17/DSCAM/PLXNB2/EPHB3/NPTX1/PTPRD/FSTL4/PCDHAC2/LRRC4C/PTK7/CDH11/ENAH/BRSK2/SEMA4B/CTNNA2/NEFH/SEMA4F/PITPNA",209,"LMCI","GO_BP"
"GO:0120039","plasma membrane bounded cell projection morphogenesis","211/2462","325/5702",0.649230769230769,1.50362057114291,8.14933485295234,3.73933947197371e-16,5.85437858322624e-13,5.58853136235662e-13,"NEFL/SLITRK3/LRP2/APLP2/SLITRK1/EFNA2/B4GALT6/SPAST/SPART/TNR/SMURF1/DNM2/EVL/DDR1/SMAD4/IST1/SH3GL2/DPYSL5/PRKN/PRKG1/EFNB1/NEGR1/SPP1/FLRT2/FLRT3/ISLR2/SHANK1/SHANK3/DVL2/CSF1R/EFNA4/EFNB2/EFNA3/GAP43/ADGRB3/NRP2/UNC5B/EPHA7/NLGN1/SLIT1/BRAF/ROBO4/UNC5D/NRXN3/GDI1/MAPRE3/ENPP2/SEMA4A/SLITRK6/PLXNB3/DCLK1/SYT4/STMN1/NLGN3/RAB21/EPHB1/GAS7/DSCAML1/SLIT2/VLDLR/HPRT1/LRP4/PLXNA4/PLXND1/FN1/EFNA1/AMIGO1/NCAM1/IL1RAPL1/SEMA5B/SEMA6D/SEMA4G/CNTN6/MAG/NECTIN1/SYT1/BCL7A/ARC/SLITRK2/DCC/ADGRB1/RELN/YWHAH/CHN1/ROBO2/NRXN1/FZD4/EPHA6/DAG1/TWF2/NDEL1/PDLIM5/GSK3B/APOE/BDNF/FGF8/SRGAP2/HECW2/EFNB3/VEGFA/EFNA5/ERBB2/PRKCZ/NTRK3/MAP2K1/ARTN/NBL1/PLA2G10/BMP7/PTN/NRP1/RET/CNTN2/CNTN4/CNTN5/LRP8/MATN2/NTN4/CAMK2B/PTPN11/BCL2/EPHA3/NTRK1/BSG/CHL1/MAP2K2/EPHA5/PRKCQ/PAK6/PTEN/NTF4/L1CAM/BOC/FLRT1/KIRREL3/PLXNC1/SLITRK5/BMPR2/NTRK2/DBNL/UCHL1/EPHA10/EPHB6/RTN4R/NOTCH1/NOTCH3/NRCAM/SEMA6B/SEMA6A/UNC5C/CPNE1/SEMA3E/ALCAM/RGMA/RYK/SEMA3G/NTNG1/OLFM1/SEMA4D/ROBO1/NOG/NELL2/PTPRS/SEMA3C/ANOS1/UBB/POSTN/NTN1/CCK/CNTNAP2/SEMA7A/DRAXIN/SLITRK4/NFASC/EPHA4/NPTN/SEMA6C/APLP1/PGRMC1/ST8SIA2/SEMA4C/UNC5A/B3GNT2/DLG4/EPHB2/PTPRJ/UST/NOTCH2/TMEM106B/NEO1/ADAM17/PLXNA1/SYT17/DSCAM/PLXNB2/EPHB3/NPTX1/CD44/PTPRD/FSTL4/PCDHAC2/LRRC4C/PTK7/CDH11/ENAH/BRSK2/SEMA4B/CTNNA2/NEFH/SEMA4F/PITPNA",211,"LMCI","GO_BP"
"GO:0048858","cell projection morphogenesis","212/2462","327/5702",0.648318042813456,1.50150669379461,8.1415747726993,3.9898082121033e-16,5.85437858322624e-13,5.58853136235662e-13,"NEFL/SLITRK3/LRP2/APLP2/SLITRK1/EFNA2/B4GALT6/SPAST/SPART/TNR/SMURF1/DNM2/EVL/DDR1/SMAD4/IST1/SH3GL2/DPYSL5/PRKN/PRKG1/EFNB1/NEGR1/SPP1/FLRT2/FLRT3/ISLR2/SHANK1/SHANK3/DVL2/CSF1R/EFNA4/EFNB2/EFNA3/GAP43/ADGRB3/NRP2/UNC5B/EPHA7/NLGN1/SLIT1/BRAF/ROBO4/UNC5D/NRXN3/GDI1/MAPRE3/ENPP2/SEMA4A/SLITRK6/PLXNB3/DCLK1/SYT4/STMN1/NLGN3/RAB21/EPHB1/GAS7/DSCAML1/SLIT2/VLDLR/HPRT1/LRP4/PLXNA4/PLXND1/FN1/EFNA1/AMIGO1/NCAM1/IL1RAPL1/SEMA5B/SEMA6D/SEMA4G/CNTN6/MAG/NECTIN1/SYT1/BCL7A/ARC/SLITRK2/DCC/ADGRB1/RELN/YWHAH/CHN1/ROBO2/NRXN1/FZD4/EPHA6/DAG1/TWF2/NDEL1/PDLIM5/GSK3B/APOE/BDNF/FGF8/PACSIN2/SRGAP2/HECW2/EFNB3/VEGFA/EFNA5/ERBB2/PRKCZ/NTRK3/MAP2K1/ARTN/NBL1/PLA2G10/BMP7/PTN/NRP1/RET/CNTN2/CNTN4/CNTN5/LRP8/MATN2/NTN4/CAMK2B/PTPN11/BCL2/EPHA3/NTRK1/BSG/CHL1/MAP2K2/EPHA5/PRKCQ/PAK6/PTEN/NTF4/L1CAM/BOC/FLRT1/KIRREL3/PLXNC1/SLITRK5/BMPR2/NTRK2/DBNL/UCHL1/EPHA10/EPHB6/RTN4R/NOTCH1/NOTCH3/NRCAM/SEMA6B/SEMA6A/UNC5C/CPNE1/SEMA3E/ALCAM/RGMA/RYK/SEMA3G/NTNG1/OLFM1/SEMA4D/ROBO1/NOG/NELL2/PTPRS/SEMA3C/ANOS1/UBB/POSTN/NTN1/CCK/CNTNAP2/SEMA7A/DRAXIN/SLITRK4/NFASC/EPHA4/NPTN/SEMA6C/APLP1/PGRMC1/ST8SIA2/SEMA4C/UNC5A/B3GNT2/DLG4/EPHB2/PTPRJ/UST/NOTCH2/TMEM106B/NEO1/ADAM17/PLXNA1/SYT17/DSCAM/PLXNB2/EPHB3/NPTX1/CD44/PTPRD/FSTL4/PCDHAC2/LRRC4C/PTK7/CDH11/ENAH/BRSK2/SEMA4B/CTNNA2/NEFH/SEMA4F/PITPNA",212,"LMCI","GO_BP"
"GO:0007409","axonogenesis","165/2462","242/5702",0.681818181818182,1.5790931245846,8.02429358857168,9.70878314228178e-16,1.06845158480811e-12,1.01993321852602e-12,"NEFL/SLITRK3/APLP2/SLITRK1/EFNA2/B4GALT6/SPAST/SPART/TNR/SMURF1/DNM2/EVL/SMAD4/IST1/DPYSL5/PRKG1/EFNB1/SPP1/FLRT2/FLRT3/ISLR2/CSF1R/EFNA4/EFNB2/EFNA3/GAP43/NRP2/UNC5B/EPHA7/SLIT1/BRAF/ROBO4/UNC5D/NRXN3/GDI1/SEMA4A/SLITRK6/PLXNB3/DCLK1/STMN1/NLGN3/RAB21/EPHB1/DSCAML1/SLIT2/LRP4/PLXNA4/PLXND1/FN1/EFNA1/AMIGO1/NCAM1/SEMA5B/SEMA6D/SEMA4G/CNTN6/MAG/NECTIN1/SLITRK2/DCC/ADGRB1/RELN/CHN1/ROBO2/NRXN1/EPHA6/DAG1/TWF2/NDEL1/GSK3B/APOE/BDNF/FGF8/EFNB3/VEGFA/EFNA5/ERBB2/NTRK3/MAP2K1/ARTN/PLA2G10/BMP7/NRP1/RET/CNTN2/CNTN4/CNTN5/MATN2/NTN4/PTPN11/BCL2/EPHA3/NTRK1/BSG/CHL1/MAP2K2/EPHA5/PRKCQ/PTEN/L1CAM/BOC/PLXNC1/SLITRK5/BMPR2/NTRK2/UCHL1/EPHA10/EPHB6/RTN4R/NOTCH1/NOTCH3/NRCAM/SEMA6B/SEMA6A/UNC5C/SEMA3E/ALCAM/RGMA/RYK/SEMA3G/NTNG1/OLFM1/SEMA4D/ROBO1/NOG/NELL2/PTPRS/SEMA3C/ANOS1/NTN1/CCK/SEMA7A/DRAXIN/SLITRK4/NFASC/EPHA4/NPTN/SEMA6C/APLP1/PGRMC1/SEMA4C/UNC5A/B3GNT2/EPHB2/PTPRJ/UST/NOTCH2/NEO1/ADAM17/DSCAM/PLXNB2/EPHB3/NPTX1/FSTL4/PCDHAC2/LRRC4C/PTK7/CDH11/ENAH/BRSK2/SEMA4B/CTNNA2/NEFH/SEMA4F/PITPNA",165,"LMCI","GO_BP"
"GO:0061564","axon development","181/2462","272/5702",0.665441176470588,1.54116392698428,7.97187382942839,1.54177590868786e-15,1.35737951000879e-12,1.29574093210146e-12,"NEFL/SLITRK3/APLP2/SLITRK1/EFNA2/B4GALT6/SPAST/SPART/TNR/SMURF1/DNM2/EVL/DDR1/SMAD4/IST1/DPYSL5/PRKG1/EFNB1/SPP1/FLRT2/FLRT3/ISLR2/CSF1R/EFNA4/EFNB2/EFNA3/GAP43/NRP2/UNC5B/EPHA7/SLIT1/BRAF/ROBO4/UNC5D/NRXN3/GDI1/SEMA4A/SLITRK6/PLXNB3/DCLK1/KREMEN1/STMN1/NLGN3/RAB21/EPHB1/KLF4/DSCAML1/SLIT2/LRP4/PLXNA4/PLXND1/FN1/EFNA1/AMIGO1/NCAM1/SEMA5B/SEMA6D/SEMA4G/RTN4RL1/CNTN6/MAG/NECTIN1/SLITRK2/DCC/ADGRB1/RELN/CHN1/ROBO2/NRXN1/EPHA6/DAG1/NEUROG1/TWF2/NDEL1/GSK3B/APOE/BDNF/CTNNA1/FGF8/EFNB3/VEGFA/EFNA5/ERBB2/NTRK3/TNC/MAP2K1/ARTN/PLA2G10/BMP7/PTN/NRP1/RET/CNTN2/CNTN4/CNTN5/MATN2/NTN4/PTPN11/BCL2/EPHA3/NTRK1/BSG/CASP3/CHL1/MAP2K2/EPHA5/PRKCQ/PTEN/SKP1/L1CAM/BOC/PLXNC1/SLITRK5/APOD/BMPR2/NTRK2/GRN/UCHL1/EPHA10/EPHB6/RTN4R/NOTCH1/NOTCH3/NRCAM/SEMA6B/SEMA6A/SCARF1/UNC5C/SEMA3E/TNFRSF21/ALCAM/RGMA/RYK/SEMA3G/CRTAC1/NTNG1/OLFM1/SEMA4D/ROBO1/NOG/NELL2/PTPRS/SEMA3C/NCAM2/ANOS1/NTN1/CCK/SEMA7A/DRAXIN/SLITRK4/NFASC/EPHA4/NPTN/SEMA6C/APLP1/PGRMC1/SEMA4C/UNC5A/B3GNT2/EPHB2/PTPRJ/UST/NOTCH2/NEO1/ADAM17/DSCAM/PLXNB2/EPHB3/NPTX1/FSTL4/PCDHAC2/LRRC4C/PTK7/CDH11/ENAH/BRSK2/SEMA4B/CTNNA2/NEFH/SEMA4F/PITPNA",181,"LMCI","GO_BP"
"GO:0048667","cell morphogenesis involved in neuron differentiation","186/2462","288/5702",0.645833333333333,1.49575209856485,7.52573149084016,5.18488121131139e-14,3.80397451536546e-11,3.63123610448335e-11,"NEFL/SLITRK3/APLP2/SLITRK1/EFNA2/B4GALT6/SPAST/SPART/TNR/SMURF1/DNM2/EVL/SMAD4/IST1/DPYSL5/PRKG1/EFNB1/SPP1/FLRT2/FLRT3/ISLR2/SHANK1/SHANK3/CSF1R/EFNA4/EFNB2/EFNA3/GAP43/ADGRB3/NRP2/UNC5B/ID2/EPHA7/NLGN1/SLIT1/BRAF/ROBO4/UNC5D/NRXN3/GDI1/MAPRE3/SEMA4A/SLITRK6/PLXNB3/DCLK1/STMN1/NLGN3/RAB21/EPHB1/DSCAML1/SLIT2/VLDLR/HPRT1/LRP4/PLXNA4/PLXND1/FN1/EFNA1/AMIGO1/NCAM1/IL1RAPL1/SEMA5B/SEMA6D/SEMA4G/CNTN6/MAG/NECTIN1/ARC/SLITRK2/DCC/ADGRB1/RELN/YWHAH/CHN1/ROBO2/NRXN1/FZD4/EPHA6/DAG1/TWF2/NDEL1/PDLIM5/GSK3B/APOE/BDNF/FGF8/HECW2/EFNB3/VEGFA/EFNA5/ERBB2/NTRK3/MAP2K1/ARTN/PLA2G10/BMP7/PTN/NRP1/RET/CNTN2/CNTN4/CNTN5/LRP8/MATN2/NTN4/CAMK2B/PTPN11/BCL2/EPHA3/NTRK1/BSG/CHL1/MAP2K2/EPHA5/PRKCQ/PTEN/L1CAM/BOC/PLXNC1/SLITRK5/BMPR2/NTRK2/UCHL1/RB1/EPHA10/EPHB6/RTN4R/NOTCH1/NOTCH3/NRCAM/SEMA6B/SEMA6A/UNC5C/SEMA3E/ALCAM/RGMA/RYK/SEMA3G/NTNG1/OLFM1/SEMA4D/ROBO1/NOG/NELL2/PTPRS/SEMA3C/ANOS1/NTN1/CCK/SEMA7A/DRAXIN/SLITRK4/NFASC/EPHA4/NPTN/SEMA6C/APLP1/PGRMC1/SEMA4C/UNC5A/B3GNT2/DLG4/EPHB2/PTPRJ/UST/NOTCH2/TMEM106B/NEO1/ADAM17/DSCAM/PLXNB2/EPHB3/NPTX1/PTPRD/FSTL4/PCDHAC2/LRRC4C/PTK7/CDH11/ENAH/BRSK2/SEMA4B/CTNNA2/NEFH/SEMA4F/PITPNA",186,"LMCI","GO_BP"
"GO:0050808","synapse organization","193/2462","305/5702",0.632786885245902,1.46553648240135,7.28407604385234,3.17069351559023e-13,1.99391326508974e-10,1.9033697013889e-10,"NEFL/SLITRK3/IGSF11/SLITRK1/ACHE/NRG3/CACNB4/ADGRF1/CHCHD10/LRRN1/TNR/TENM4/LRIT3/TREM2/RAB39B/STAU1/SH3GL2/RHOG/GRID2/NEGR1/FLRT2/FLRT3/SHANK1/SHANK3/SPARCL1/ITSN1/C1QC/SPARC/EFNB2/AMIGO2/MESD/GAP43/ADGRB3/NRP2/PIN1/AGRN/CLSTN1/EPHA7/LIN7B/NLGN1/AKT1/SLIT1/MAPRE3/MDGA1/SEMA4A/SLITRK6/PLXNB3/NLGN3/EPHB1/RHOB/PALM/CRMP1/CLSTN2/LIN7A/VLDLR/HOMER1/ARF1/CRIPT/LRRTM1/LRP4/PLXNA4/PLXND1/SEZ6L/SNCG/FZD5/EFNA1/AMIGO1/PFN1/IL1RAPL1/RTN4RL1/CNTN6/ADGRL3/NECTIN1/ARC/SLITRK2/PCDH17/ELFN2/LRRC4/LRFN4/C1QL3/NLGN4Y/ADGRB1/RELN/CBLN2/PPP1R9B/ROBO2/NRXN1/ADGRB2/FZD1/FZD9/DAG1/NCKIPSD/PDLIM5/APOE/BDNF/DLGAP4/RER1/GPHN/SNX27/VCP/SRGAP2/EIF4G1/NFIA/EFNA5/ERBB2/ERBB4/NTRK3/TNC/CAST/NRP1/CNTN2/CNTN4/CNTN5/LRP8/THBS2/CAMK2B/CHRDL1/INSR/BCAN/NTRK1/CDH6/LGMN/PTEN/TLR2/PDXP/IGF1R/L1CAM/FLRT1/KIRREL3/PLXNC1/SLITRK5/NTRK2/CRK/DBNL/GRN/LILRB2/RTN4R/NRCAM/ICAM5/NLGN4X/SEMA3E/SPOCK2/FGFR1/RYK/CRTAC1/NTNG1/CBLN4/SEMA4D/YWHAZ/PTPRS/C1QL1/C1QL2/HAPLN4/GHRL/LRRTM4/LRFN5/NTN1/LRRTM2/SEMA7A/SLITRK4/EPHA4/NPTN/LRFN2/PCDHGC3/PGRMC1/ST8SIA2/SEMA4C/LARGE1/DLG4/EPHB2/OXT/ADAM10/CACNA2D3/LRTM2/PLXNA1/NLGN2/DSCAM/PLXNB2/EPHB3/NPTX1/PTPRD/CBLN1/LRRC4C/FGF22/PTK7/EZR/ENAH/DNER/CTNNA2/CRKL/NEFH/EGLN1/CSMD2",193,"LMCI","GO_BP"
"GO:0000902","cell morphogenesis","271/2462","458/5702",0.591703056768559,1.37038620215042,7.20448990074987,5.49524788236087e-13,2.99040990973386e-10,2.85461545222448e-10,"ILK/NEFL/SLITRK3/MFAP2/LRP2/APLP2/SLITRK1/ADAM7/EFNA2/B4GALT6/SPAST/COL6A1/SPART/FLNA/TNR/SMURF1/DNM2/EVL/MET/DDR1/SMAD4/IST1/CLIC4/SH3GL2/RHOG/DPYSL5/ITGB2/ARHGEF2/PRKN/PRKG1/EFNB1/NEGR1/SPP1/FLRT2/FLRT3/ISLR2/SHANK1/SHANK3/UNC93B1/CERT1/DVL2/CSF1R/EFNA4/TGFB1/SPARC/EFNB2/EFNA3/GAP43/ADGRB3/NRP2/UNC5B/ID2/HEXB/EPHA7/NLGN1/SLIT1/BRAF/ROBO4/UNC5D/NRXN3/GDI1/MAPRE3/ENPP2/SEMA4A/SLITRK6/PLXNB3/DCLK1/SYT4/STMN1/NLGN3/RAB21/EPHB1/GAS7/PALM/RDX/DSCAML1/SLIT2/VLDLR/RAC2/HPRT1/CDH12/LRP4/PLXNA4/PLXND1/FN1/EFNA1/AMIGO1/NCAM1/CIB1/BAMBI/IL1RAPL1/SEMA5B/SEMA6D/SEMA4G/CNTN6/MAG/NECTIN1/SYT1/BCL7A/ARC/FBLIM1/SLITRK2/DCC/ADGRB1/RELN/RHOQ/PSMB10/COL18A1/YWHAH/PALMD/CHN1/ROBO2/NRXN1/FZD4/EPHA6/SPI1/STK4/CCL7/DAG1/TWF2/CDC42EP4/NDEL1/PDLIM5/GSK3B/APOE/BDNF/FGF8/RILPL2/CFDP1/KIT/METTL3/PACSIN2/DIAPH1/SRGAP2/HECW2/EFNB3/LIMD1/NFIA/VEGFA/EFNA5/ERBB2/PRKCZ/NTRK3/EGFR/HGF/SPINT2/MAP2K1/ARTN/NBL1/PLA2G10/BMP7/PTN/NRP1/RET/CNTN2/CNTN4/CNTN5/LRP8/MATN2/NTN4/CAMK2B/LYN/PTPN11/BCL2/EPHA3/NTRK1/BSG/CDH6/CASP3/CHL1/MAP2K2/KDR/EPHA5/FGR/PRKCQ/PAK6/PTEN/CCL13/NTF4/L1CAM/PTPN6/BOC/CLU/FLRT1/KIRREL3/PLXNC1/SLITRK5/EPHA2/BMPR2/NTRK2/STC1/CRK/DBNL/UCHL1/RB1/EPHA10/EPHB6/RTN4R/NOTCH1/NOTCH3/NRCAM/SEMA6B/SEMA6A/UNC5C/CPNE1/SEMA3E/ALCAM/RGMA/RYK/SEMA3G/NTNG1/OLFM1/C1GALT1C1/SEMA4D/ROBO1/NOG/ALDOA/NELL2/PTPRS/SEMA3C/ANOS1/UBB/POSTN/NTN1/CCK/CNTNAP2/SEMA7A/DRAXIN/SLITRK4/NFASC/EPHA4/NPTN/SEMA6C/APLP1/COCH/LIF/PGRMC1/ST8SIA2/SEMA4C/CDH7/UNC5A/B3GNT2/DLG4/EPHB2/PTPRJ/UST/NOTCH2/TMEM106B/NEO1/ADAM17/PLXNA1/SYT17/DSCAM/PLXNB2/EPHB3/NPTX1/CD44/PTPRD/FSTL4/PCDHAC2/LRRC4C/PTK7/CDH11/EZR/ENAH/BRSK2/SEMA4B/CTNNA2/NEFH/SEMA4F/PITPNA",271,"LMCI","GO_BP"
"GO:0097485","neuron projection guidance","106/2462","147/5702",0.72108843537415,1.67004315942461,7.17408392995677,6.11396846606195e-13,2.99040990973386e-10,2.85461545222448e-10,"EFNA2/TNR/EVL/SMAD4/DPYSL5/EFNB1/FLRT2/FLRT3/CSF1R/EFNA4/EFNB2/EFNA3/GAP43/NRP2/UNC5B/EPHA7/SLIT1/ROBO4/UNC5D/NRXN3/SEMA4A/EPHB1/DSCAML1/SLIT2/PLXNA4/EFNA1/NCAM1/SEMA5B/SEMA6D/SEMA4G/CNTN6/NECTIN1/DCC/RELN/CHN1/ROBO2/NRXN1/EPHA6/DAG1/BDNF/FGF8/EFNB3/VEGFA/EFNA5/ERBB2/ARTN/PLA2G10/BMP7/NRP1/RET/CNTN2/CNTN4/CNTN5/MATN2/NTN4/EPHA3/NTRK1/BSG/CHL1/EPHA5/PRKCQ/L1CAM/BOC/BMPR2/EPHA10/EPHB6/NOTCH1/NOTCH3/NRCAM/SEMA6B/SEMA6A/UNC5C/SEMA3E/ALCAM/RYK/SEMA3G/SEMA4D/ROBO1/NOG/NELL2/SEMA3C/ANOS1/NTN1/SEMA7A/DRAXIN/NFASC/EPHA4/NPTN/SEMA6C/PGRMC1/SEMA4C/UNC5A/B3GNT2/EPHB2/PTPRJ/NOTCH2/NEO1/ADAM17/PLXNA1/DSCAM/EPHB3/PCDHAC2/PTK7/ENAH/SEMA4B/SEMA4F",106,"LMCI","GO_BP"
"GO:0007411","axon guidance","105/2462","146/5702",0.719178082191781,1.66561877524676,7.10179141747171,1.04312540823185e-12,4.5918380470366e-10,4.38332276806478e-10,"EFNA2/TNR/EVL/SMAD4/DPYSL5/EFNB1/FLRT2/FLRT3/CSF1R/EFNA4/EFNB2/EFNA3/GAP43/NRP2/UNC5B/EPHA7/SLIT1/ROBO4/UNC5D/NRXN3/SEMA4A/EPHB1/DSCAML1/SLIT2/PLXNA4/EFNA1/NCAM1/SEMA5B/SEMA6D/SEMA4G/CNTN6/NECTIN1/DCC/RELN/CHN1/ROBO2/NRXN1/EPHA6/DAG1/BDNF/FGF8/EFNB3/VEGFA/EFNA5/ERBB2/ARTN/PLA2G10/BMP7/NRP1/RET/CNTN2/CNTN4/CNTN5/MATN2/NTN4/EPHA3/NTRK1/BSG/CHL1/EPHA5/PRKCQ/L1CAM/BOC/BMPR2/EPHA10/EPHB6/NOTCH1/NOTCH3/NRCAM/SEMA6B/SEMA6A/UNC5C/SEMA3E/ALCAM/RYK/SEMA3G/SEMA4D/ROBO1/NOG/NELL2/SEMA3C/ANOS1/NTN1/SEMA7A/DRAXIN/NFASC/EPHA4/NPTN/SEMA6C/PGRMC1/SEMA4C/UNC5A/B3GNT2/EPHB2/PTPRJ/NOTCH2/NEO1/ADAM17/DSCAM/EPHB3/PCDHAC2/PTK7/ENAH/SEMA4B/SEMA4F",105,"LMCI","GO_BP"
"R-HSA-9675108","Nervous system development","167/1820","272/4194",0.613970588235294,1.4148311247576,6.19383681744533,5.19999247653454e-10,3.94767141869984e-07,3.44912574795808e-07,"MPZ/EFNA2/RPLP2/CACNB4/COL6A1/COL6A3/DNM2/EVL/MET/TREM2/RPS6KA1/PSMA7/SH3GL2/PSMB5/PSMB1/DPYSL5/RPS6KA6/DPYSL3/EFNB1/FLRT3/SHANK3/RND1/NCK2/AP2A2/CLTC/PAK4/RAP1GAP/NAB1/EFNA4/ITSN1/PSMA4/EFNB2/EFNA3/AGAP2/GAP43/NRP2/UNC5B/AGRN/EPHB4/NCAN/EPHA7/SLIT1/SHC1/UNC5D/DOK1/MAGOHB/SEMA4A/PLXNB3/EPHB1/RHOB/CRMP1/PSMB3/PSMB4/RDX/COL2A1/DSCAML1/HDAC2/PSMA5/SLIT2/VLDLR/PSMB2/PLXNA4/PLXND1/DOK2/EFNA1/NCAM1/COL9A3/PFN1/SCN3B/SEMA6D/CNTN6/MAG/RPL5/RPL11/RPL26L1/RPS20/RELN/RPS12/ROBO2/EPHA6/DAG1/PSMC3/PSMD6/GSK3B/CACNB3/GSPT2/GAB1/DNM1/NCBP1/AP2B1/SRGAP2/EFNB3/GFRA2/EIF4G1/PRX/PSMC5/EFNA5/ERBB2/HSP90AA1/EGFR/MAP2K1/ARTN/MAPK1/NRP1/RET/CNTN2/GFRA1/NTN4/RGMB/HJV/ABL2/LYN/PAK5/PTPN11/CSNK2A1/EPHA3/RPS6KA3/CHL1/MAP2K2/EPHA5/PAK6/PSMA1/RPS7/PSMD7/L1CAM/PSMA2/PLXNC1/EPHA2/EPHA10/EPHB6/NRCAM/SEMA6A/UNC5C/SEMA3E/ALCAM/GRB2/HSP90AB1/RGMA/FGFR1/SEMA4D/ROBO1/HSPA8/NELL2/UBC/UBB/NTN1/SEMA7A/ST8SIA4/NFASC/EPHA4/ANK2/ST8SIA2/UNC5A/DLG4/EPHB2/SCN2B/ADAM10/GPC1/PIK3R1/NEO1/PLXNA1/DSCAM/EPHB3/EZR/ENAH/RPS4X/PITPNA",167,"LMCI","Reactome"
"R-HSA-422475","Axon guidance","162/1820","263/4194",0.61596958174905,1.41943759662391,6.15108143048768,6.81220262070723e-10,3.94767141869984e-07,3.44912574795808e-07,"EFNA2/RPLP2/CACNB4/COL6A1/COL6A3/DNM2/EVL/MET/TREM2/RPS6KA1/PSMA7/SH3GL2/PSMB5/PSMB1/DPYSL5/RPS6KA6/DPYSL3/EFNB1/FLRT3/SHANK3/RND1/NCK2/AP2A2/CLTC/PAK4/RAP1GAP/EFNA4/ITSN1/PSMA4/EFNB2/EFNA3/AGAP2/GAP43/NRP2/UNC5B/AGRN/EPHB4/NCAN/EPHA7/SLIT1/SHC1/UNC5D/DOK1/MAGOHB/SEMA4A/PLXNB3/EPHB1/RHOB/CRMP1/PSMB3/PSMB4/RDX/COL2A1/DSCAML1/PSMA5/SLIT2/VLDLR/PSMB2/PLXNA4/PLXND1/DOK2/EFNA1/NCAM1/COL9A3/PFN1/SCN3B/SEMA6D/CNTN6/RPL5/RPL11/RPL26L1/RPS20/RELN/RPS12/ROBO2/EPHA6/DAG1/PSMC3/PSMD6/GSK3B/CACNB3/GSPT2/GAB1/DNM1/NCBP1/AP2B1/SRGAP2/EFNB3/GFRA2/EIF4G1/PSMC5/EFNA5/ERBB2/HSP90AA1/EGFR/MAP2K1/ARTN/MAPK1/NRP1/RET/CNTN2/GFRA1/NTN4/RGMB/HJV/ABL2/LYN/PAK5/PTPN11/CSNK2A1/EPHA3/RPS6KA3/CHL1/MAP2K2/EPHA5/PAK6/PSMA1/RPS7/PSMD7/L1CAM/PSMA2/PLXNC1/EPHA2/EPHA10/EPHB6/NRCAM/SEMA6A/UNC5C/SEMA3E/ALCAM/GRB2/HSP90AB1/RGMA/FGFR1/SEMA4D/ROBO1/HSPA8/NELL2/UBC/UBB/NTN1/SEMA7A/ST8SIA4/NFASC/EPHA4/ANK2/ST8SIA2/UNC5A/DLG4/EPHB2/SCN2B/ADAM10/GPC1/PIK3R1/NEO1/PLXNA1/DSCAM/EPHB3/EZR/ENAH/RPS4X/PITPNA",162,"LMCI","Reactome"
