"gene","rho_median","rho_mean","n_proteins"
"PTPRS",0.411495239246307,0.411495239246307,1
"PTPRU",0.295733492532916,0.295733492532916,1
"PTS",-0.243087307002305,-0.243087307002305,1
"PTTG1",-0.112793446454456,-0.112793446454456,1
"PUF60",0.429004097375592,0.429004097375592,1
"PURB",-0.104548452500723,-0.104548452500723,1
"PVR",-0.232661002923047,-0.232661002923047,1
"PYCARD",0.33921523868076,0.33921523868076,1
"QDPR",0.253254157470963,0.253254157470963,1
"RAB11A",0.0990136426848496,0.0990136426848496,1
"RAB14",0.292845130968558,0.292845130968558,1
"RAB2A",-0.253755490475029,-0.253755490475029,2
"RAB4A",0.122325874673796,0.122325874673796,1
"RAB5A",-0.370471767346914,-0.370471767346914,1
"RAB6A",0.307237937639682,0.307237937639682,1
"RAB6B",0.448172022407166,0.448172022407166,1
"RABEP1",-0.355328975041294,-0.355328975041294,1
"RABEPK",0.12423447749978,0.12423447749978,1
"RAC2",-0.270584783240954,-0.270584783240954,1
"RACGAP1",0.109122998598485,0.109122998598485,1
"RACK1",-0.13915684003994,-0.13915684003994,1
"RAD23B",0.666296489341824,0.666296489341824,1
"RAET1L",0.155147931173214,0.155147931173214,2
"RAF1",0.724090184818603,0.724090184818603,1
"RALA",0.338936233610381,0.338936233610381,1
"RAMP1",0.238700564115053,0.238700564115053,1
"RAN",0.135380664763458,0.135380664763458,1
"RANBP1",-0.281976322373313,-0.281976322373313,1
"RANBP3",0.709420063742776,0.709420063742776,1
"RANGAP1",-0.240958998145695,-0.240958998145695,1
"RAP1GAP",0.305145101650542,0.305145101650542,1
"RAP1GDS1",0.146308070285243,0.146308070285243,1
"RAP2A",0.210409453094365,0.210409453094365,1
"RAPGEF1",-0.242999530639444,-0.242999530639444,1
"RASSF5",-0.104261644632411,-0.104261644632411,1
"RB1",-0.386495576798258,-0.386495576798258,1
"RBBP6",-0.128022014387174,-0.128022014387174,1
"RBFOX2",0.509816050275691,0.509816050275691,1
"RBL1",-0.10307997158206,-0.10307997158206,1
"RBM17",-0.363355754130388,-0.363355754130388,1
"RBM39",-0.348133022023038,-0.348133022023038,1
"RBP1",0.466078150441137,0.466078150441137,2
"RCSD1",-0.368830854317703,-0.368830854317703,1
"RELB",0.233716181845722,0.233716181845722,1
"RELN",0.261627000050398,0.261627000050398,1
"RET",0.30728732122319,0.30728732122319,1
"RETREG1",0.122478445039799,0.122478445039799,1
"RFNG",0.264928921405563,0.264928921405563,1
"RGMA",0.509897275539447,0.509897275539447,1
"RGMB",0.349858102669481,0.349858102669481,1
"RGS10",0.332919722904074,0.332919722904074,1
"RGS18",0.102498100334245,0.102498100334245,1
"RGS19",-0.193746079459386,-0.193746079459386,1
"RHOB",0.412152533666503,0.412152533666503,1
"RHOC",-0.127114952689415,-0.127114952689415,1
"RHOT1",0.147674957706369,0.147674957706369,1
"RIPK2",0.142313790191076,0.142313790191076,1
"RNASE2",0.345401193621451,0.345401193621451,1
"RND1",0.45074030730701,0.45074030730701,1
"RNF128",0.0251246711315426,0.0251246711315426,2
"RNF146",0.263087461765824,0.263087461765824,1
"RNF41",0.293598157990742,0.293598157990742,1
"RNF43",-0.18224692010759,-0.18224692010759,1
"RNF8",0.393442300665599,0.393442300665599,1
"ROBO1",0.506865812648713,0.506865812648713,1
"ROBO2",0.503752396009993,0.503752396009993,2
"ROBO4",0.385257070088955,0.385257070088955,2
"ROR1",0.308801298583955,0.308801298583955,2
"ROR2",0.433872596805541,0.433872596805541,1
"RPA2",-0.316515154538563,-0.316515154538563,1
"RPL11",-0.257315396132874,-0.257315396132874,1
"RPRD1B",-0.409362082212388,-0.409362082212388,1
"RPS6KA1",-0.270698338766006,-0.270698338766006,1
"RPS6KA3",-0.375315567928166,-0.375315567928166,1
"RPS6KA6",-0.288269607908451,-0.288269607908451,1
"RPS6KB1",-0.128219170148645,-0.128219170148645,2
"RRAD",-0.115369541186941,-0.115369541186941,1
"RRM1",-0.110167099992198,-0.110167099992198,1
"RRM2B",0.279575913580421,0.279575913580421,2
"RSPO1",0.052224807894219,0.052224807894219,2
"RSPO2",0.417080285257234,0.417080285257234,1
"RSPO3",0.486759578853786,0.486759578853786,2
"RSPO4",0.329841421174779,0.329841421174779,1
"RTN4R",0.321035206198177,0.321035206198177,1
"RTN4RL1",0.360200705791613,0.360200705791613,1
"RUFY1",0.224773378599064,0.224773378599064,1
"RUNX3",-0.3449681031984,-0.3449681031984,1
"RUVBL1",-0.148459651808488,-0.148459651808488,1
"RXRA",-0.103618949414031,-0.103618949414031,1
"RYK",0.236584453966456,0.236584453966456,1
"S100A10",-0.312120189774253,-0.312120189774253,1
"S100A11",-0.097008322552329,-0.097008322552329,1
"S100A12",-0.123864637954985,-0.123864637954985,1
"S100A2",0.0978935783492358,0.0978935783492358,1
"S100A4",0.0135749264350395,0.0135749264350395,2
"S100A7",-0.242017658495718,-0.242017658495718,1
"S100A8",-0.180436365588021,-0.180436365588021,2
"S100A9",-0.260504396183349,-0.260504396183349,2
"S100P",0.153229576722091,0.153229576722091,1
"SAA1",-0.197923762511988,-0.197923762511988,2
"SAP30",-0.284011985448196,-0.284011985448196,1
"SCARA3",0.002020200311824,0.002020200311824,2
"SCARA5",0.12890242964186,0.12890242964186,1
"SCARB1",-0.248131500933347,-0.248131500933347,1
"SCARF1",0.464243762069453,0.464243762069453,1
"SCGB2A1",-0.0782756766307175,-0.0782756766307175,2
"SCN2B",0.678720505919294,0.678720505919294,1
"SCN3B",0.386006267363182,0.386006267363182,1
"SCP2",0.14477095559277,0.14477095559277,2
"SDC3",0.35717940117762,0.35717940117762,1
"SDCBP",-0.169638415529911,-0.169638415529911,1
"SDF2L1",0.179768692778128,0.179768692778128,1
"SECTM1",0.160853387927057,0.160853387927057,1
"SELE",-0.136248411549698,-0.136248411549698,1
"SELP",0.105200584377381,0.105200584377381,1
"SELPLG",0.168719734175772,0.168719734175772,1
"SEMA3A",-0.369937023635846,-0.369937023635846,1
"SEMA3B",-0.143533009225605,-0.143533009225605,1
"SEMA3E",0.179449567101019,0.179449567101019,1
"SEMA3G",0.45999116474067,0.45999116474067,1
"SEMA4A",0.410837570965547,0.410837570965547,1
"SEMA4B",0.321856931639464,0.321856931639464,1
"SEMA4C",0.487175043156519,0.487175043156519,1
"SEMA4D",0.436769870284354,0.436769870284354,1
"SEMA4F",0.210448980336901,0.210448980336901,1
"SEMA4G",0.296964539984249,0.296964539984249,1
"SEMA5B",0.335042063244208,0.335042063244208,1
"SEMA6A",0.240013817417562,0.240013817417562,2
"SEMA6B",0.262306525120084,0.262306525120084,1
"SEMA6C",0.0415115344178904,0.0415115344178904,2
"SEMA6D",0.37074030487973,0.37074030487973,1
"SEMA7A",0.257157123452094,0.257157123452094,1
"SEPTIN5",0.530676992340211,0.530676992340211,1
"SERPINB1",0.504828667739,0.504828667739,1
"SERPINB2",0.173677959061203,0.173677959061203,1
"SERPINB5",-0.138425593773489,-0.138425593773489,1
"SERPINC1",-0.234559361796074,-0.234559361796074,1
"SERPIND1",0.162880845982117,0.162880845982117,1
"SERPINE2",0.0756190236540075,0.0756190236540075,2
"SERPINF1",-0.19213661637534,-0.19213661637534,2
"SERPING1",0.160160876428081,0.160160876428081,1
"SET",0.198186415175038,0.198186415175038,1
"SFN",0.333771389809374,0.333771389809374,1
"SFRP1",0.388149538979081,0.388149538979081,2
"SFTPD",0.09695617844202,0.09695617844202,1
"SH2B3",0.382263839489296,0.382263839489296,1
"SH2D1A",-0.0978405894571509,-0.0978405894571509,1
"SH2D3C",-0.119236802349807,-0.119236802349807,1
"SH3BP2",-0.121482970771934,-0.121482970771934,1
"SH3BP5",-0.288763325814954,-0.288763325814954,1
"SH3GL2",0.354082644151162,0.354082644151162,2
"SH3GLB1",0.127479964064117,0.127479964064117,1
"SH3KBP1",-0.158856125666364,-0.158856125666364,1
"SH3PXD2B",0.228793394742238,0.228793394742238,1
"SHANK1",0.472927469554027,0.472927469554027,2
"SHANK3",0.775706268018871,0.775706268018871,1
"SHARPIN",0.157999508279153,0.157999508279153,1
"SHBG",0.103909195895769,0.103909195895769,2
"SHC1",0.050482957130258,0.050482957130258,2
"SHC4",-0.359814761371576,-0.359814761371576,1
"SIAH1",0.13737544524805,0.13737544524805,1
"SIGLEC11",-0.352612596607425,-0.352612596607425,1
"SIGLEC14",0.241144301069172,0.241144301069172,2
"SIGLEC15",-0.304311217708346,-0.304311217708346,1
"SIGLEC5",0.258078742380404,0.257311605898202,3
"SIGLEC7",0.313093818466723,0.313093818466723,1
"SIGLEC8",-0.113279893351743,-0.113279893351743,1
"SIGLEC9",0.105225945030376,0.105225945030376,1
"SIRPA",0.232629018473764,0.232629018473764,1
"SIRT2",0.17917365251125,0.17917365251125,2
"SIRT6",-0.216088953821399,-0.216088953821399,1
"SKIL",0.164268077065177,0.164268077065177,1
"SKP1",-0.362797037266448,-0.362797037266448,1
"SKP2",-0.359888788740848,-0.359888788740848,1
"SLAMF1",0.100463278104766,0.100463278104766,1
"SLBP",-0.333601289008196,-0.333601289008196,1
"SLIT1",0.558815542259319,0.558815542259319,1
"SLIT2",0.773628702555491,0.773628702555491,1
"SLITRK1",0.505113386420397,0.505113386420397,2
"SLITRK2",0.273755124643473,0.273755124643473,1
"SLITRK3",0.256198432869229,0.256198432869229,1
"SLITRK4",0.574168541400129,0.574168541400129,1
"SLITRK5",0.534969262070168,0.534969262070168,1
"SLITRK6",0.257304109466887,0.257304109466887,1
"SMAD2",0.104386178908529,0.104386178908529,1
"SMAD4",0.402038212716929,0.402038212716929,1
"SMAD5",0.288819821933528,0.288819821933528,1
"SMAP1",0.566177701386721,0.566177701386721,1
"SMOC1",0.788885427577756,0.788885427577756,2
"SMOC2",0.429305323285953,0.429305323285953,1
"SMTN",0.115593166433693,0.115593166433693,1
"SMURF1",0.761263680755736,0.761263680755736,1
"SNAI2",0.119645103186954,0.119645103186954,1
"SNCA",0.120192237738909,0.120192237738909,1
"SNCG",0.611797613599762,0.611797613599762,1
"SND1",-0.312639460205893,-0.312639460205893,1
"SNIP1",-0.197466859978753,-0.197466859978753,1
"SNPH",-0.134728780394596,-0.134728780394596,1
"SNTA1",0.281820748920844,0.281820748920844,2
"SNX27",0.198883867021816,0.198883867021816,1
"SNX5",-0.251410193416765,-0.251410193416765,1
"SNX8",-0.109256369968122,-0.109256369968122,1
"SOD1",0.175832435522139,0.175832435522139,1
"SOD2",0.576324992109837,0.576324992109837,1
"SORCS1",0.364408281774283,0.364408281774283,1
"SORCS3",0.352914374115869,0.352914374115869,2
"SORT1",-0.104453608521705,-0.104453608521705,1
"SOST",-0.120120864642789,-0.120120864642789,1
"SOSTDC1",0.115118604256346,0.115118604256346,1
"SOX6",0.192007019705528,0.192007019705528,1
"SPARC",0.242592227190562,0.242592227190562,1
"SPART",0.610247905502025,0.610247905502025,1
"SPAST",0.222083812688131,0.222083812688131,2
"SPI1",-0.279476748854932,-0.279476748854932,1
"SPN",0.202139172636501,0.202139172636501,1
"SPON1",0.624232849348494,0.624232849348494,1
"SPON2",0.167656234379285,0.167656234379285,1
"SPP1",0.576223887529111,0.576223887529111,1
"SQSTM1",-0.12302869517504,-0.12302869517504,1
"SRC",-0.153056455923214,-0.153056455923214,1
"SRGN",-0.310306123947351,-0.310306123947351,1
"SRI",0.29251048111829,0.29251048111829,1
"SRPK1",-0.174809105287078,-0.174809105287078,1
"SRRT",-0.164163624233145,-0.164163624233145,1
"SRSF6",-0.263364106517644,-0.263364106517644,1
"SSB",-0.311100944870084,-0.311100944870084,1
"SSBP1",-0.207250255240664,-0.207250255240664,1
"SSRP1",-0.103999118260467,-0.103999118260467,1
"SSU72",-0.245570277990765,-0.245570277990765,1
"ST13",0.714640668840314,0.714640668840314,1
"ST6GAL1",-0.345989912608947,-0.345989912608947,1
"ST8SIA4",0.298788009587398,0.298788009587398,1
"STAB1",0.174384365457139,0.174384365457139,1
"STAB2",-0.371363558014764,-0.371363558014764,1
"STAMBP",-0.237095046966404,-0.237095046966404,1
"STAP1",-0.357036681713978,-0.357036681713978,1
"STAR",0.601834123664328,0.601834123664328,1
"STARD10",0.421390456458422,0.421390456458422,1
"STAT1",-0.349417892675508,-0.349417892675508,1
"STAT3",0.196711081444805,0.196711081444805,2
"STAT5A",-0.178738488824201,-0.178738488824201,1
"STAT5B",-0.257329730217161,-0.257329730217161,1
"STAT6",-0.217128906948351,-0.217128906948351,1
"STIM1",0.242733156963807,0.242733156963807,1
"STK10",0.1557213701676,0.1557213701676,1
"STK17B",-0.133581263433583,-0.133581263433583,2
"STK3",0.15196769106888,0.15196769106888,1
"STK4",0.313737872625582,0.313737872625582,1
"STMN1",0.837781615021288,0.837781615021288,1
"STMN2",0.844538984104637,0.844538984104637,1
"STMN3",0.776362613893729,0.776362613893729,1
"STUB1",0.143988637517264,0.143988637517264,1
"STX17",0.298731507648891,0.298731507648891,1
"STX1A",0.709332533091408,0.709332533091408,2
"STX3",0.638200294086887,0.638200294086887,1
"STX4",0.142643074591068,0.142643074591068,1
"STX7",0.740203117536787,0.740203117536787,1
"STXBP4",0.204808022207604,0.204808022207604,1
"STXBP6",0.397855881734183,0.397855881734183,1
"SUB1",-0.22522576706083,-0.22522576706083,1
"SUGT1",0.696116195769691,0.696116195769691,1
"SULT4A1",-0.26971407076603,-0.26971407076603,1
"SUMO2",0.471247799008479,0.471247799008479,1
"SUMO3",0.805184049614641,0.805184049614641,2
"SV2A",0.593976045996112,0.593976045996112,1
"SVEP1",0.37702634003731,0.37702634003731,2
"SYAP1",0.419883986105104,0.419883986105104,1
"SYK",-0.0466334729960265,-0.0466334729960265,2
"SYNCRIP",-0.343431563390938,-0.343431563390938,1
"SYNJ2BP",-0.29381406353929,-0.29381406353929,1
"SYT1",0.742611792316565,0.742611792316565,1
"SYT11",0.481795590192686,0.481795590192686,1
"SYT4",0.538093984706554,0.538093984706554,1
"SYT6",0.384533840606744,0.384533840606744,1
"TACC3",-0.170721794545041,-0.170721794545041,1
"TAFA3",0.146445783735776,0.146445783735776,1
"TAFA4",0.448620047644395,0.448620047644395,1
"TAGLN2",0.345859695719996,0.345859695719996,2
"TANK",-0.342170708572528,-0.342170708572528,1
"TARBP2",-0.130873078630369,-0.130873078630369,1
"TAX1BP1",0.634732477144539,0.634732477144539,1
"TAX1BP3",0.329800290620343,0.329800290620343,1
"TBC1D25",0.297328177794593,0.297328177794593,1
"TBCB",0.683258328652772,0.683258328652772,1
"TBK1",-0.353853670682212,-0.353853670682212,1
"TBP",0.166531406782148,0.166531406782148,1
"TBXAS1",0.202384346610052,0.202384346610052,1
"TCAP",-0.185793297463922,-0.185793297463922,1
"TCEA1",-0.101391707591368,-0.101391707591368,1
"TCEAL1",-0.10249222867068,-0.10249222867068,1
"TCF4",-0.278334374266019,-0.278334374266019,1
"TCL1B",-0.113518172231893,-0.113518172231893,1
"TCN1",-0.3036648534123,-0.3036648534123,2
"TCN2",0.107187310005493,0.107187310005493,1
"TCTN2",0.127307457576383,0.127307457576383,1
"TEAD3",0.28543179415831,0.28543179415831,1
"TEAD4",0.0994824899587299,0.0994824899587299,1
"TEC",-0.141468430320118,-0.141468430320118,1
"TECTB",0.137311539434165,0.137311539434165,1
"TEK",0.141959529890624,0.141959529890624,1
"TENM2",0.114624527873289,0.114624527873289,1
"TENM3",-0.180836013232437,-0.180836013232437,1
"TENM4",0.578992689663238,0.578992689663238,1
"TF",-0.252128148848881,-0.252128148848881,1
"TFAM",-0.240142925174137,-0.240142925174137,1
"TFF1",-0.323712823663946,-0.323712823663946,1
"TFPI",0.223976104234384,0.223976104234384,1
"TFRC",-0.0084579095481985,-0.0084579095481985,2
"TGFB1",0.057215511480273,0.057215511480273,2
"TGFB2",-0.329065337850795,-0.329065337850795,1
"TGFB3",-0.14559911533669,-0.14559911533669,1
"TGFBR2",-0.116320317523924,-0.116320317523924,1
"TGFBR3",0.352681055275884,0.352681055275884,1
"THBS1",0.239537378711317,0.239537378711317,1
"THBS2",0.116998331197023,0.116998331197023,1
"THBS3",0.298890568809921,0.298890568809921,1
"THBS4",0.350544570638335,0.350544570638335,1
"THEM4",-0.311642196946116,-0.311642196946116,1
"THOC1",-0.408980327691893,-0.408980327691893,1
"THSD7A",-0.127366686184322,-0.127366686184322,1
"TIAL1",-0.322415465283342,-0.322415465283342,1
"TIAM1",0.159504421587966,0.159504421587966,1
"TIE1",0.415016805530035,0.415016805530035,1
"TIFA",0.113375198124349,0.113375198124349,1
"TIGAR",0.100770605560349,0.100770605560349,1
"TIMP1",0.139486145750499,0.139486145750499,2
"TIMP3",0.478580444406385,0.478580444406385,1
"TINF2",0.118541922814517,0.118541922814517,1
"TJP1",0.264870981713083,0.264870981713083,1
"TKT",0.604234201179673,0.604234201179673,1
"TLK1",-0.174207265180568,-0.174207265180568,1
"TLN2",-0.191293778861579,-0.191293778861579,1
"TLR2",-0.316720110544177,-0.316720110544177,1
"TLR5",0.292483716956127,0.292483716956127,1
"TMEM132A",0.491984921092103,0.491984921092103,1
"TMEM167A",-0.110282835153252,-0.110282835153252,1
"TMEM59L",0.496923531290303,0.496923531290303,1
"TMIGD2",0.33129895040702,0.33129895040702,1
"TMOD1",-0.13205509868986,-0.13205509868986,1
"TMPRSS6",-0.39839235779941,-0.39839235779941,1
"TNC",0.271273007788429,0.254089797164977,6
"TNF",-0.10555408074204,-0.10555408074204,1
"TNFAIP1",-0.10424359611959,-0.10424359611959,1
"TNFAIP3",-0.319430657341062,-0.319430657341062,1
"TNFAIP6",-0.214640441866961,-0.214640441866961,1
"TNFRSF10B",0.369309890804881,0.369309890804881,1
"TNFRSF11A",0.529849592726504,0.529849592726504,1
"TNFRSF11B",0.249017846208979,0.249017846208979,1
"TNFRSF13B",-0.327109252386767,-0.327109252386767,1
"TNFRSF13C",0.216853264756866,0.216853264756866,1
"TNFRSF14",0.446992114707377,0.446992114707377,2
"TNFRSF17",-0.104583559749774,-0.104583559749774,1
"TNFRSF18",0.0250628181131185,0.0250628181131185,2
"TNFRSF1A",0.469112618662465,0.469112618662465,1
"TNFRSF1B",0.541842665432662,0.541842665432662,2
"TNFRSF21",0.554964975572948,0.554964975572948,2
"TNFRSF8",0.245893909048312,0.245893909048312,1
"TNFSF11",-0.153180099666369,-0.153180099666369,1
"TNFSF12",0.585081850822006,0.585081850822006,1
"TNFSF14",-0.28143584353892,-0.28143584353892,1
"TNFSF15",0.0234662276261295,0.0234662276261295,2
"TNFSF8",0.509129795456569,0.509129795456569,1
"TNIP1",0.120512380667084,0.120512380667084,1
"TNKS",-0.130553339259468,-0.130553339259468,1
"TNNI3",0.138819697329263,0.138819697329263,1
"TOLLIP",0.597438890121963,0.597438890121963,1
"TOM1L1",0.31793808742822,0.31793808742822,1
"TOP1",-0.401458250189488,-0.401458250189488,1
"TOPBP1",0.132193637099353,0.132193637099353,1
"TOR1AIP1",0.473071897352034,0.473071897352034,1
"TP53",-0.164856927430014,-0.164856927430014,1
"TP53I3",0.322612420284256,0.322612420284256,1
"TP63",-0.106901493032195,-0.106901493032195,1
"TPD52L2",0.198002697481304,0.198002697481304,1
"TPM3",-0.0971636092255917,-0.0971636092255917,1
"TPO",-0.350215010498745,-0.350215010498745,1
"TPSG1",-0.111018589908811,-0.111018589908811,1
"TPT1",0.715896841857269,0.715896841857269,1
"TRA2B",0.135456055333033,0.135456055333033,1
"TRAF4",-0.108238023045221,-0.108238023045221,1
"TRDMT1",0.153693141982869,0.153693141982869,1
"TREM1",0.239913798024759,0.239913798024759,1
"TREM2",0.285608940352614,0.298421968879056,3
"TREML1",-0.17962039856354,-0.17962039856354,1
"TRIM28",0.269784600814933,0.269784600814933,1
"TRIM5",-0.15265847058317,-0.15265847058317,1
"TRIM9",0.448059597811407,0.448059597811407,1
"TRIO",0.186772126064118,0.186772126064118,1
"TSC2",-0.318552465611508,-0.318552465611508,1
"TSC22D3",-0.251797995375867,-0.251797995375867,1
"TSLP",-0.400058607291144,-0.400058607291144,1
"TTN",-0.0987694767934663,-0.0987694767934663,1
"TWF1",0.0997059843613727,0.0997059843613727,1
"TXLNA",-0.150543546934842,-0.150543546934842,2
"TXNIP",0.13428968307255,0.13428968307255,1
"TXNRD1",0.808346414490167,0.808346414490167,1
"TYK2",0.327426088264033,0.327426088264033,1
"TYRO3",0.533952097468202,0.533952097468202,2
"TYRP1",-0.169219129706207,-0.169219129706207,1
"UBASH3B",-0.386482720870467,-0.386482720870467,1
"UBB",0.426674651773633,0.426674651773633,2
"UBC",0.36992664160872,0.36992664160872,2
"UBD",0.241915354394302,0.241915354394302,1
"UBE2A",-0.103396342602511,-0.103396342602511,1
"UBE2D2",0.505072047322546,0.505072047322546,1
"UBE2D3",0.424747661574603,0.424747661574603,2
"UBE2E1",0.254736457891159,0.254736457891159,1
"UBE2E3",0.129859358268552,0.129859358268552,1
"UBE2I",0.454542304234466,0.454542304234466,1
"UBE2J1",-0.363276859445089,-0.363276859445089,1
"UBE2L3",-0.320392892309389,-0.320392892309389,1
"UBE2N",0.712071000507728,0.712071000507728,1
"UBE2S",0.106926919990523,0.106926919990523,1
"UBE2T",-0.104039265462314,-0.104039265462314,1
"UBE2V1",0.722019562782105,0.722019562782105,1
"UBQLN2",0.723660584914252,0.723660584914252,1
"UCHL1",0.614723734602588,0.614723734602588,1
"UCK1",-0.255050248340282,-0.255050248340282,1
"UGT1A6",-0.143875466556408,-0.143875466556408,1
"ULBP1",-0.154927165667123,-0.154927165667123,2
"ULBP2",0.240494929502002,0.240494929502002,1
"ULBP3",0.215313669585373,0.215313669585373,1
"ULK3",-0.0995680331412504,-0.0995680331412504,1
"UNC5A",0.57773494134463,0.57773494134463,1
"UNC5B",0.533995696135902,0.531747681343607,3
"UNC5C",0.474257268842304,0.474257268842304,1
"UNC5D",0.55120787044507,0.552146025479767,3
"UNG",-0.123099155936498,-0.123099155936498,1
"USF1",0.108631763964315,0.108631763964315,1
"USF2",0.20293430238162,0.20293430238162,1
"USP14",0.157758526637781,0.157758526637781,1
"USP15",0.329996011575038,0.329996011575038,1
"USP19",-0.162282860414208,-0.162282860414208,1
"USP21",0.108106498524608,0.108106498524608,1
"USP25",-0.28480247783535,-0.28480247783535,1
"USP28",-0.13163213891956,-0.13163213891956,1
"USP8",-0.367796366557843,-0.367796366557843,1
"UTS2B",-0.273718844559133,-0.273718844559133,1
"UTS2R",-0.175687870139909,-0.175687870139909,1
"VAMP2",0.491646518893664,0.491646518893664,1
"VASN",0.506283039312589,0.506283039312589,1
"VASP",0.277345106262399,0.277345106262399,1
"VAV1",-0.239054050870863,-0.239054050870863,1
"VAV3",-0.243970151283635,-0.243970151283635,1
"VCAM1",0.123681125552812,0.123681125552812,2
"VCL",-0.146915178322245,-0.146915178322245,1
"VCP",-0.261263084084749,-0.261263084084749,1
"VCPIP1",0.104791677514141,0.104791677514141,1
"VEGFA",0.154350403315539,0.154350403315539,2
"VEGFB",-0.284967378228761,-0.284967378228761,1
"VEGFD",0.28718684235366,0.28718684235366,2
"VIM",0.154231328939683,0.154231328939683,1
"VIP",0.260265453805777,0.260265453805777,1
"VLDLR",-0.233813097347568,-0.233813097347568,1
"VPS4A",0.774854025676158,0.774854025676158,1
"VRK1",-0.176836149509957,-0.176836149509957,1
"VSIG10",0.196224773795771,0.196224773795771,1
"VSIG4",0.444438947427012,0.444438947427012,1
"VSIR",0.295619079564498,0.295619079564498,2
"VTN",-0.136138983321688,-0.136138983321688,1
"VWF",0.369913528274206,0.369913528274206,1
"WARS1",0.343818279024715,0.343818279024715,1
"WAS",0.143573280509129,0.143573280509129,2
"WBP2",0.485927531810839,0.485927531810839,1
"WFIKKN2",0.232245198483037,0.232245198483037,2
"WIF1",0.327108239623472,0.327108239623472,2
"WNK3",0.200806004449498,0.200806004449498,1
"WNT10B",-0.104799750134856,-0.104799750134856,1
"WNT11",-0.105876049542825,-0.105876049542825,1
"WNT16",0.296744816954262,0.296744816954262,1
"WNT3A",0.132290361310899,0.132290361310899,1
"WNT5B",0.205767140489628,0.205767140489628,1
"WRNIP1",0.107202930903376,0.107202930903376,1
"WTAP",0.38519538081894,0.38519538081894,1
"WWC1",0.739613309002914,0.739613309002914,1
"WWP1",0.26511041569633,0.26511041569633,1
"WWP2",0.162039064796798,0.162039064796798,1
"XPO5",-0.262868499876766,-0.262868499876766,1
"XRCC1",-0.133068722127895,-0.133068722127895,1
"XRCC4",-0.167407789709854,-0.167407789709854,1
"XRCC6",-0.245454412543455,-0.245454412543455,1
"XXYLT1",0.506370771096389,0.506370771096389,1
"YAP1",0.272153955262021,0.272153955262021,1
"YBX1",-0.181944634496958,-0.181944634496958,1
"YBX2",-0.234450010497004,-0.234450010497004,1
"YTHDC1",-0.128849125549127,-0.128849125549127,1
"YWHAB",0.809906685942604,0.809906685942604,2
"YWHAE",0.811755333441431,0.811755333441431,1
"YWHAG",0.858627927611296,0.858627927611296,2
"YWHAH",0.728844559375494,0.728844559375494,2
"YWHAQ",0.465213325121422,0.465213325121422,1
"YWHAZ",0.805282485773331,0.805282485773331,1
"YY1",-0.244676231592615,-0.244676231592615,1
"ZAP70",-0.142153734239809,-0.142153734239809,1
"ZBP1",-0.347136448064403,-0.347136448064403,1
"ZC3H8",0.128319679560249,0.128319679560249,1
"ZFP36",-0.1790451182491,-0.1790451182491,1
"ZG16B",-0.115859254881956,-0.115859254881956,1
"ZHX2",-0.383599575845837,-0.383599575845837,1
"ZNF264",-0.391069857020654,-0.391069857020654,1
"ZWINT",0.231338889925629,0.231338889925629,1
"ZYX",0.32652419167379,0.32652419167379,1
