"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-9649948","Signaling downstream of RAS mutants","22/2324","26/4190",0.846153846153846,1.52555276049252,2.99961182836312,0.00167647764502283,0.0670012962269468,0.0556188953738971,"RAF1/NRAS/JAK2/YWHAB/ARAF/ARRB1/BRAF/FN1/MAP3K11/APBB1IP/MAPK3/MAP2K1/VWF/MAPK1/CAMK2A/CAMK2B/CSK/CAMK2D/MAP2K2/PEBP1/KRAS/SRC",22
"R-HSA-389513","Co-inhibition by CTLA4","14/2324","15/4190",0.933333333333333,1.68273092369478,2.95586357832086,0.00185949637473479,0.0718385432772539,0.0596343749651787,"PTPN11/PPP2R1A/PPP2R5A/AKT2/AKT1/PPP2R5D/CD80/YES1/LYN/AKT3/FYN/LCK/CD86/SRC",14
"R-HSA-2173782","Binding and Uptake of Ligands by Scavenger Receptors","28/2324","35/4190",0.8,1.44234079173838,2.93239804564907,0.0021367872440714,0.0773917629962109,0.0642441954303045,"LRP1/COL1A1/MSR1/APOL1/SPARC/STAB1/FTL/AMBP/SAA1/HSPH1/ALB/MARCO/SCARB1/HYOU1/APOE/HMGB1/FTH1/HSP90AA1/CD36/STAB2/PRDX1/CD163/SCARF1/CALR/S100A9/COLEC12/HSP90B1/MASP1",28
"R-HSA-6794361","Neurexins and neuroligins","28/2324","35/4190",0.8,1.44234079173838,2.93239804564907,0.0021367872440714,0.0773917629962109,0.0642441954303045,"HOMER2/SHANK1/SHANK3/EPB41L1/LIN7B/NLGN1/NRXN3/CASK/NLGN3/LIN7A/HOMER1/LRRTM1/STX1A/DLG2/SYT1/NLGN4Y/HOMER3/NRXN1/PDLIM5/DLGAP4/SYT12/BEGAIN/NLGN4X/LRRTM4/LRRTM2/SYT9/DLG4/NLGN2",28
"R-HSA-187037","Signaling by NTRK1 (TRKA)","47/2324","64/4190",0.734375,1.32402377366609,2.91487323945867,0.00220560133195461,0.077463392234406,0.0643036560576242,"ELK1/STAT3/NRAS/DNM2/RPS6KA1/DUSP6/YWHAB/SH3GL2/PPP2R1A/FRS2/AP2A2/CLTC/NAB1/RALA/ID2/BRAF/SHC1/SH3GL3/JUND/ATF1/ARC/MAP2K5/PPP2R5D/DNM1/AP2B1/RAPGEF1/MAPK3/MAP2K1/MAPK1/RPS6KA3/NTRK1/MAP2K2/MAPKAPK2/PLCG1/NTRK2/CRK/MAPK11/MAPK13/MAPK14/KRAS/GRB2/SRC/NGF/ADCYAP1/PIK3R1/ID1/CRKL",47
"R-HSA-388841","Regulation of T cell activation by CD28 family","74/2324","107/4190",0.691588785046729,1.24688339472711,2.88676546877832,0.0023447044534546,0.0793878534642284,0.06590118347605,"CUL3/STAT3/STAT1/TNFRSF14/RPN1/PSMB6/PTPN11/PSMA7/TEAD4/PSMB5/PSMB1/PPP2R1A/TEAD3/PPP2R5A/RBBP5/SPOP/DPY30/PSMA4/H2BC21/AKT2/AGO3/RBBP4/AKT1/BTLA/DDOST/WDR5/CUL1/PSMB3/PSMB4/CD3E/PSMA5/PSMB2/JUND/EED/PPP2R5D/H2BC12/THEM4/PSMC3/PSMD6/GSK3B/COPS5/VCP/YAP1/PSMC5/CD80/YES1/CSK/LYN/AKT3/CSNK2A1/FYN/PSMA1/PSMD7/SKP1/YWHAG/PSMA2/PTPN6/PDPK1/RPS27A/LCK/CD274/ICOSLG/GRAP2/VAV1/CD86/GRB2/SRC/UBC/UBB/CTNNB1/PIK3R1/ERLEC1/TNRC6B/NFKB1",74
"R-HSA-195721","Signaling by WNT","88/2324","130/4190",0.676923076923077,1.22044220839402,2.84918621749763,0.00261462162619762,0.0793878534642284,0.06590118347605,"CUL3/PSMB6/RUNX3/PLCB1/RNF146/SMURF1/RUVBL1/PSMA7/PSMB5/PSMB1/PPP2R1A/AXIN2/PRKG1/RSPO3/USP8/DVL2/AP2A2/PPP2R5A/RBBP5/CLTC/DPY30/SFRP1/PSMA4/RNF43/H2BC21/VPS29/AKT2/AGO3/PPP3R1/AKT1/DKK2/WIF1/RSPO1/KREMEN1/CSNK1G2/WDR5/CUL1/PSMB3/PSMB4/PSMA5/RAC2/PSMB2/VPS26A/SNX3/FZD5/PFN1/FZD7/FZD8/CTNNBIP1/WNT10B/WNT16/WNT5B/PPP2R5D/H2BC12/LRP6/FZD2/FZD1/DKK4/PSMC3/PSMD6/GSK3B/SOX6/AP2B1/GNG12/PSMC5/ROR1/LRP5/KREMEN2/CAMK2A/CSNK2A1/PSMA1/PSMD7/SKP1/PSMA2/RPS27A/KRAS/PRKCB/PRKCG/RYK/YWHAZ/UBC/UBB/ROR2/RSPO2/CTNNB1/RSPO4/TNRC6B/TNKS",88
"R-HSA-210990","PECAM1 interactions","10/2324","10/4190",1,1.80292598967298,2.8366437521991,0.00273192013299112,0.0793878534642284,0.06590118347605,"PTPN11/INPP5D/PECAM1/YES1/LYN/FYN/PTPN6/LCK/PLCG1/SRC",10
"R-HSA-9706369","Negative regulation of FLT3","10/2324","10/4190",1,1.80292598967298,2.8366437521991,0.00273192013299112,0.0793878534642284,0.06590118347605,"CBL/FLT3LG/SH2B3/ABL2/CSK/FLT3/RPS27A/UBC/UBB/PTPRJ",10
"R-HSA-114452","Activation of BH3-only proteins","16/2324","18/4190",0.888888888888889,1.60260087970931,2.85898111314384,0.00276960493139354,0.0793878534642284,0.06590118347605,"DYNLL2/YWHAB/YWHAE/AKT2/PPP3R1/AKT1/YWHAH/AKT3/BCL2/MAPK8/YWHAG/SFN/YWHAZ/BAD/TP53/YWHAQ",16
"R-HSA-9820960","Respiratory syncytial virus (RSV) attachment and entry","16/2324","18/4190",0.888888888888889,1.60260087970931,2.85898111314384,0.00276960493139354,0.0793878534642284,0.06590118347605,"NCL/RAB5C/AGRN/HSPG2/SDC3/CD14/RAB5A/GPC4/RAB5B/EGFR/GPC2/IGF1R/GPC5/GPC6/FURIN/GPC1",16
"R-HSA-9604323","Negative regulation of NOTCH4 signaling","23/2324","28/4190",0.821428571428571,1.48097492008852,2.84949455361275,0.00286614726701406,0.0793878534642284,0.06590118347605,"PSMB6/PSMA7/PSMB5/PSMB1/PSMA4/AKT1/CUL1/PSMB3/PSMB4/PSMA5/PSMB2/TACC3/PSMC3/PSMD6/PSMC5/PSMA1/PSMD7/SKP1/PSMA2/RPS27A/YWHAZ/UBC/UBB",23
"R-HSA-9929356","GSK3B-mediated proteasomal degradation of PD-L1(CD274)","23/2324","28/4190",0.821428571428571,1.48097492008852,2.84949455361275,0.00286614726701406,0.0793878534642284,0.06590118347605,"PSMB6/PSMA7/PSMB5/PSMB1/PSMA4/CUL1/PSMB3/PSMB4/PSMA5/PSMB2/PSMC3/PSMD6/GSK3B/COPS5/PSMC5/PSMA1/PSMD7/SKP1/PSMA2/RPS27A/CD274/UBC/UBB",23
"R-HSA-373760","L1CAM interactions","37/2324","49/4190",0.755102040816326,1.36139309424286,2.83950538468497,0.0028768678563396,0.0793878534642284,0.06590118347605,"DNM2/RPS6KA1/SH3GL2/RPS6KA6/AP2A2/CLTC/GAP43/NRP2/NCAN/RDX/NCAM1/SCN3B/CNTN6/DNM1/AP2B1/EGFR/MAPK3/MAP2K1/MAPK1/NRP1/CNTN2/CSNK2A1/RPS6KA3/CHL1/MAP2K2/L1CAM/NRCAM/ALCAM/SRC/FGFR1/HSPA8/NFASC/ANK2/DLG4/EPHB2/SCN2B/EZR",37
"R-HSA-5683057","MAPK family signaling cascades","115/2324","175/4190",0.657142857142857,1.18477993607081,2.78643222697336,0.0031297704224253,0.084358230688161,0.0700271766486346,"RAF1/CUL3/NEFL/PDGFRA/CSF2RA/PSMB6/NRAS/LAT/NRG3/FOXO3/MET/JAK2/PTPN11/DUSP6/YWHAB/PSMA7/LAMTOR3/PSMB5/ARAF/PSMB1/PPP2R1A/ARRB1/FRS2/PDE6D/PPP2R5A/FGFR3/FGF19/FGF16/IL3RA/FLT3LG/PSMA4/NRG4/AGO3/KL/IL6R/BRAF/SHC1/MRAS/PSMB3/PSMB4/PEA15/PSMA5/PSMB2/PPP1CC/DLG2/FN1/NCAM1/DUSP10/MAP3K11/APBB1IP/FOXO1/PPP2R5D/ETV4/MAPK6/PSMC3/PSMD6/FGF8/KIT/GFRA3/GFRA2/PSMC5/IL6/ERBB2/ERBB3/ERBB4/IL6ST/IL2RG/EGFR/HGF/ANGPT1/MAPK3/MAP2K1/ARTN/FGF2/VWF/FGF5/MAPK1/RET/GFRA1/CAMK2A/CAMK2B/CSK/IL17RD/CAMK2D/FLT3/MAP2K2/IL5/FGFR2/FYN/PSMA1/PSMD7/PEBP1/PSMA2/BCL2L1/RPS27A/PDGFA/IL3/FGFR4/KRAS/TYK2/GRB2/SRC/EGF/FGFR1/GDNF/UBC/UBB/NRG2/DLG4/PIK3R1/NRG1/BTC/IL2RB/KITLG/TNRC6B",115
"R-HSA-9656223","Signaling by RAF1 mutants","20/2324","24/4190",0.833333333333333,1.50243832472748,2.75452151726358,0.00398454827799324,0.0983132632021902,0.0816114822821869,"RAF1/NRAS/JAK2/YWHAB/ARAF/ARRB1/BRAF/FN1/APBB1IP/MAPK3/MAP2K1/VWF/MAPK1/CAMK2A/CAMK2B/CSK/CAMK2D/MAP2K2/KRAS/SRC",20
"R-HSA-202424","Downstream TCR signaling","34/2324","45/4190",0.755555555555556,1.36221074775292,2.72598049864682,0.00417409199218606,0.0983132632021902,0.0816114822821869,"PSMB6/UBE2V1/PSMA7/CDC34/PSMB5/PSMB1/PSMA4/CUL1/PSMB3/PSMB4/UBE2D2/CD3E/PSMA5/PSMB2/IKBKG/PSMC3/PSMD6/IKBKB/INPP5D/PSMC5/PTEN/PSMA1/PSMD7/SKP1/UBE2N/PSMA2/PDPK1/RPS27A/LCK/UBC/UBB/PIK3R1/RIPK2/NFKB1",34
"R-HSA-9824439","Bacterial Infection Pathways","43/2324","59/4190",0.728813559322034,1.31399690772776,2.71044876165001,0.00428353645911583,0.0983132632021902,0.0816114822821869,"ANTXR1/ENO1/MET/CBL/SH3GL2/SV2A/HGS/TXNRD1/GBP1/MAP2K6/RAB5A/VAMP2/CD9/SH3GL3/UBE2D2/GBP2/STX1A/KPNA1/FN1/LAMA3/SYT1/COL5A1/CTSG/HSP90AA1/MRC1/MAPK3/MAP2K1/MAPK1/B2M/MAP2K2/TLR2/RPS27A/PGK1/GRB2/HSP90AB1/SRC/UBC/FURIN/UBB/STX1B/GBP6/CTNNB1/LAMC2",43
"R-HSA-187687","Signalling to ERKs","22/2324","27/4190",0.814814814814815,1.4690508064002,2.72844991427137,0.00431217473493039,0.0983132632021902,0.0816114822821869,"NRAS/YWHAB/FRS2/RALA/BRAF/SHC1/RAPGEF1/MAPK3/MAP2K1/MAPK1/NTRK1/MAP2K2/MAPKAPK2/CRK/MAPK11/MAPK13/MAPK14/KRAS/GRB2/SRC/NGF/CRKL",22
"R-HSA-6802957","Oncogenic MAPK signaling","30/2324","39/4190",0.769230769230769,1.38686614590229,2.70853271799859,0.00446452358391252,0.0983132632021902,0.0816114822821869,"RAF1/NRAS/JAK2/DUSP6/YWHAB/ARAF/ATG7/ARRB1/FXR1/BRAF/MRAS/PPP1CC/FN1/DUSP10/MAP3K11/APBB1IP/SND1/MAPK3/MAP2K1/VWF/MAPK1/CAMK2A/CAMK2B/CSK/CAMK2D/MAP2K2/PEBP1/KRAS/SRC/QKI",30
"R-HSA-9669938","Signaling by KIT in disease","15/2324","17/4190",0.88235294117647,1.59081704971145,2.72377174420712,0.00448942364423765,0.0983132632021902,0.0816114822821869,"STAT3/STAT1/NRAS/JAK2/STAT5B/STAT5A/KIT/YES1/LYN/FYN/LCK/KRAS/GRB2/SRC/PIK3R1",15
"R-HSA-9670439","Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutants","15/2324","17/4190",0.88235294117647,1.59081704971145,2.72377174420712,0.00448942364423765,0.0983132632021902,0.0816114822821869,"STAT3/STAT1/NRAS/JAK2/STAT5B/STAT5A/KIT/YES1/LYN/FYN/LCK/KRAS/GRB2/SRC/PIK3R1",15
"R-HSA-9679506","SARS-CoV Infections","128/2324","198/4190",0.646464646464647,1.16552791251586,2.66272299810892,0.00452957504671087,0.0983132632021902,0.0816114822821869,"CUL3/STAT1/RPN1/MGAT1/SUDS3/PKLR/SYK/MAP1LC3B/UBE2V1/JAK2/PTPN11/TJP1/SMAD4/YWHAB/PPIH/CHMP3/NUP98/SAP18/SAP30/ATP1B1/AP2A2/IFNA10/ISG15/YWHAE/AKT2/SEC13/RBBP4/IFNA21/IFNA4/AGRN/IL6R/HSPG2/AKT1/SDC3/IRF3/PTGES3/DDOST/FKBP4/CHMP2A/SNRPD3/COMT/PPIG/GPC4/HDAC2/BTK/SNRPG/NPM1/SNRPE/CHMP4A/RPS20/SAR1B/MGAT5/IKBKG/YWHAH/GEMIN7/SAP30L/SRPK1/ZBP1/TKFC/GSK3B/PYCARD/AP2B1/IKBKB/VCP/FXYD6/FKBP1A/PIK3C3/VEGFA/HSP90AA1/NR3C1/UBE2I/IL1R1/IL17RA/MBL2/NRP1/GPC2/AKT3/TBK1/B2M/TLR2/PPIA/RPS7/UBE2N/YWHAG/PTPN6/BCL2L1/PDPK1/RPS27A/PPIB/SFN/GPC5/RB1/IMPDH1/TYK2/VAV1/GPC6/GRB2/HSP90AB1/SNRPF/ST3GAL1/PRKCSH/IFNGR1/YWHAZ/ST6GAL1/IFNAR1/UBC/FURIN/UBB/MGAT2/MAN1B1/GALNT1/MGAT4B/IFNA14/MGAT4C/ATP1B2/YWHAQ/CD79A/ST6GALNAC2/PARP16/FUT8/KEAP1/GPC1/RIPK2/MASP1/IFNGR2/RPS4X/G3BP2/NFKB1",128
"R-HSA-450294","MAP kinase activation","28/2324","36/4190",0.777777777777778,1.40227576974565,2.70495036995331,0.00454652567398224,0.0983132632021902,0.0816114822821869,"ELK1/UBE2V1/RPS6KA1/DUSP6/PPP2R1A/MAPK10/MAPK9/MAP2K6/CUL1/ATF1/IKBKG/PPP2R5D/IKBKB/MAPK3/MAP2K1/MAPK1/RPS6KA3/MAPKAPK2/MAPK8/SKP1/UBE2N/RPS27A/MAPK11/MAPK14/UBC/UBB/RIPK2/NFKB1",28
"R-HSA-9013404","RAC2 GTPase cycle","26/2324","33/4190",0.787878787878788,1.42048714337871,2.70605800501113,0.00456402394092012,0.0983132632021902,0.0816114822821869,"NCF2/PGRMC2/TRIO/ARHGAP1/OPHN1/MPP7/SWAP70/RACGAP1/PAK4/RAC2/MCAM/BRK1/ABR/SAMM50/CDC42EP4/ARHGAP26/DOCK2/SLITRK5/EPHA2/VAV1/ARHGDIA/TFRC/VAPB/VAMP3/PIK3R1/VAV3",26
"R-HSA-5358351","Signaling by Hedgehog","41/2324","56/4190",0.732142857142857,1.31999938529629,2.69014285960431,0.00458204873260794,0.0983132632021902,0.0816114822821869,"CUL3/PSMB6/HHIP/P4HB/SMURF1/PSMA7/PRKAR1B/PSMB5/PSMB1/ARRB1/SPOP/KIF3A/PSMA4/CUL1/PSMB3/PSMB4/PSMA5/PSMB2/IHH/PRKAR1A/PSMC3/PSMD6/GSK3B/VCP/PSMC5/PRKAR2B/GRK2/PSMA1/PSMD7/SKP1/PSMA2/BOC/RPS27A/CDON/GPC5/GAS1/UBC/UBB/NOTUM/ERLEC1/ADAM17",41
"R-HSA-5357801","Programmed Cell Death","63/2324","91/4190",0.692307692307692,1.24817953131206,2.67094607171017,0.00466542664031101,0.0983132632021902,0.0816114822821869,"BIRC2/STAT3/PSMB6/DYNLL2/TJP1/YWHAB/PSMA7/CHMP3/PSMB5/PSMB1/IRF2/PRKN/DAPK1/PSMA4/YWHAE/AKT2/UNC5B/VIM/PPP3R1/AKT1/FADD/CD14/CHMP2A/CASP8/PSMB3/PSMB4/PSMA5/PSMB2/KPNA1/CHMP4A/MAGED1/YWHAH/PELI1/PSMC3/PSMD6/HMGB1/PSMC5/HSP90AA1/MAPK3/IL1B/MAPK1/AKT3/BCL2/MAPK8/PSMA1/UBE2L3/PSMD7/YWHAG/PSMA2/DAPK2/BCL2L1/RPS27A/SFN/IL1A/C1QBP/YWHAZ/BAD/TP53/UBC/UBB/YWHAQ/UNC5A/CTNNB1",63
"R-HSA-5607764","CLEC7A (Dectin-1) signaling","37/2324","50/4190",0.74,1.334165232358,2.65254961781059,0.00519608593139892,0.106374343874522,0.0883031200229896,"PSMB6/SYK/CARD9/RELB/UBE2V1/PSMA7/CDC34/PSMB5/PSMB1/AHCYL1/PSMA4/PPP3R1/CUL1/CASP8/PSMB3/PSMB4/UBE2D2/PSMA5/PSMB2/IKBKG/PSMC3/PSMD6/PYCARD/IKBKB/PSMC5/IL1B/PSMA1/PSMD7/SKP1/UBE2N/PSMA2/PDPK1/RPS27A/SRC/UBC/UBB/NFKB1",37
"R-HSA-4641262","Disassembly of the destruction complex and recruitment of AXIN to the membrane","12/2324","13/4190",0.923076923076923,1.66423937508275,2.67658769577469,0.00532330625083887,0.106374343874522,0.0883031200229896,"PPP2R1A/DVL2/PPP2R5A/CSNK1G2/FZD5/PPP2R5D/LRP6/FZD2/FZD1/GSK3B/LRP5/CTNNB1",12
"R-HSA-6804758","Regulation of TP53 Activity through Acetylation","12/2324","13/4190",0.923076923076923,1.66423937508275,2.67658769577469,0.00532330625083887,0.106374343874522,0.0883031200229896,"BRD1/BRPF1/AKT2/RBBP4/PIN1/AKT1/MAP2K6/PIP4K2B/HDAC2/PML/AKT3/TP53",12
"R-HSA-450531","Regulation of mRNA stability by proteins that bind AU-rich elements","35/2324","47/4190",0.74468085106383,1.34260446039477,2.63573593348654,0.00550183561749687,0.108078431875913,0.0897177119427678,"PSMB6/HSPA1A/ELAVL1/YWHAB/PSMA7/PSMB5/PSMB1/ANP32A/DCP1A/PSMA4/AKT1/PSMB3/PSMB4/HSPA1B/EXOSC8/PSMA5/PSMB2/EXOSC5/PSMC3/PSMD6/KHSRP/EIF4G1/PSMC5/MAPKAPK2/PSMA1/PSMD7/PSMA2/RPS27A/MAPK11/MAPK14/SET/YWHAZ/HSPA8/UBC/UBB",35
"R-HSA-8957275","Post-translational protein phosphorylation","54/2324","77/4190",0.701298701298701,1.26438965509533,2.61293068141514,0.00563043750133525,0.108761284400793,0.0902845592319372,"NUCB1/MXRA8/APLP2/CSF1/BMP15/APOA5/P4HB/APOL1/SPP1/SERPINA10/SPARCL1/IGFBP1/KNG1/GAS6/BMP4/CP/GOLM1/ALB/MATN3/IGFBP5/FN1/FAM20C/TIMP1/APOE/IL6/CST3/TNC/C3/IGFBP4/PROC/IGFBP7/SERPINC1/CHRDL1/AHSG/CDH2/TF/MFGE8/F5/PCSK9/PDIA6/PRKCSH/AFP/QSOX1/CCN1/VWA1/HSP90B1/HRC/APOA2/TMEM132A/LGALS1/CHGB/NOTUM/ADAM10/PENK",54
"R-HSA-3928663","EPHA-mediated growth cone collapse","19/2324","23/4190",0.826086956521739,1.48937364364289,2.62609338557296,0.00608053169945383,0.110114628744797,0.091407992981921,"EFNA2/EFNA4/EFNA3/EPHA7/EPHA4/EFNA1/MYL6/EPHA8/MYL9/EPHA6/EFNA5/YES1/LYN/EPHA3/EPHA5/FYN/EPHA2/EPHA10/SRC",19
"R-HSA-5674135","MAP2K and MAPK activation","19/2324","23/4190",0.826086956521739,1.48937364364289,2.62609338557296,0.00608053169945383,0.110114628744797,0.091407992981921,"RAF1/NRAS/YWHAB/LAMTOR3/ARAF/ARRB1/BRAF/FN1/APBB1IP/MAPK3/MAP2K1/VWF/MAPK1/CSK/IL17RD/MAP2K2/PEBP1/KRAS/SRC",19
"R-HSA-917937","Iron uptake and transport","19/2324","23/4190",0.826086956521739,1.48937364364289,2.62609338557296,0.00608053169945383,0.110114628744797,0.091407992981921,"FBXL5/CAND1/FTL/GLRX3/HMOX1/CP/CUL1/ACO1/ATP6V1C1/ATP6V1F/FTH1/HMOX2/SKP1/TF/RPS27A/UBC/UBB/TFRC/FTMT",19
"R-HSA-9680350","Signaling by CSF1 (M-CSF) in myeloid cells","19/2324","23/4190",0.826086956521739,1.48937364364289,2.62609338557296,0.00608053169945383,0.110114628744797,0.091407992981921,"STAT3/STAT1/CSF1/PTPN11/CBL/CSF1R/SHC1/INPP5D/YES1/LYN/FYN/RPS27A/KRAS/GRAP2/GRB2/SRC/UBC/UBB/PIK3R1",19
"R-HSA-1168372","Downstream signaling events of B Cell Receptor (BCR)","29/2324","38/4190",0.763157894736842,1.37591720264517,2.59760282831409,0.00631040125134392,0.112519308466271,0.0934041577931715,"PSMB6/NRAS/PSMA7/PSMB5/PSMB1/PSMA4/PPP3R1/CUL1/PSMB3/PSMB4/PSMA5/PSMB2/IKBKG/PSMC3/PSMD6/IKBKB/PSMC5/FKBP1A/PPIA/PSMA1/PSMD7/SKP1/PSMA2/RPS27A/KRAS/PRKCB/UBC/UBB/NFKB1",29
"R-HSA-194315","Signaling by Rho GTPases","158/2324","250/4190",0.632,1.13944922547332,2.53720420334704,0.00644634304368212,0.11253435374013,0.0934166471263602,"CUL3/NCF2/SLITRK3/TOR1AIP1/PGRMC2/STMN2/TRIO/FLNA/ARHGAP25/PTK2B/DYNLL2/EVL/ARFGAP2/ARHGAP1/YWHAB/MAPRE1/TAX1BP3/RHOG/OPHN1/PPP2R1A/ARPC1B/SHMT2/MPP7/NUP98/ARHGAP30/ARHGEF2/TMOD3/TWF1/OSBPL11/FRS2/ARHGEF25/ARHGAP45/SWAP70/RND1/DVL2/RACGAP1/NCK2/MAD1L1/PPP2R5A/HGS/CLTC/PAK4/ARHGEF1/COPS2/ITSN1/AMIGO2/H2BC21/YWHAE/SEC13/ARHGAP5/PRC1/MAD2L1/RND3/PIN1/VIM/LIN7B/JUP/TRIP10/RHOB/ZWINT/RAC2/PPP1R14A/BTK/PPP1CC/PLXND1/MYL6/BASP1/PFN1/MCAM/BRK1/B9D2/MAP3K11/TXNL1/MYL9/RHOQ/ABR/WAS/EFHD2/YWHAH/PPP2R5D/H2BC12/CHN1/SAMM50/SPC25/CDC42EP4/NDEL1/DDRGK1/DBT/NCKIPSD/S100A8/KLC3/FGD2/CTNNA1/KCTD3/ARHGAP26/DYNC1LI1/VCP/RANGAP1/DIAPH1/SRGAP2/FNBP1/KDM4C/DOCK2/PIK3C3/PKN2/RAPGEF1/HMOX2/HSP90AA1/PRKCZ/MAPK3/MAPK1/ABL2/CSK/PLK1/BIRC5/CDC42BPB/PAK6/ZAP70/YWHAG/CFL1/NSFL1C/PDPK1/LCK/SLITRK5/SFN/EPHA2/C1QBP/MAPK11/MAPK14/JAG1/VAV1/S100A9/GRB2/HSP90AB1/PRKCB/SRC/HINT2/YWHAZ/ARHGDIA/TFRC/VAPB/YWHAQ/TPM4/CFTR/VAMP3/CPD/DLG4/STOM/CTNNB1/KLK3/PIK3R1/NUDC/PLXNA1/ARHGEF10/FAF2/VAV3/ARHGDIB/SEMA4F",158
"R-HSA-5358346","Hedgehog ligand biogenesis","25/2324","32/4190",0.78125,1.40853592943201,2.58869226689807,0.00660253326516726,0.11253435374013,0.0934166471263602,"PSMB6/P4HB/PSMA7/PSMB5/PSMB1/PSMA4/PSMB3/PSMB4/PSMA5/PSMB2/IHH/PSMC3/PSMD6/VCP/PSMC5/PSMA1/PSMD7/PSMA2/RPS27A/GPC5/UBC/UBB/NOTUM/ERLEC1/ADAM17",25
"R-HSA-6802952","Signaling by BRAF and RAF1 fusions","25/2324","32/4190",0.78125,1.40853592943201,2.58869226689807,0.00660253326516726,0.11253435374013,0.0934166471263602,"RAF1/NRAS/JAK2/YWHAB/ARAF/ATG7/ARRB1/FXR1/BRAF/FN1/APBB1IP/SND1/MAPK3/MAP2K1/VWF/MAPK1/CAMK2A/CAMK2B/CSK/CAMK2D/MAP2K2/PEBP1/KRAS/SRC/QKI",25
"R-HSA-73887","Death Receptor Signaling","43/2324","60/4190",0.716666666666667,1.29209695926563,2.54299237329469,0.00708181307943796,0.115515966305631,0.095891733530127,"BIRC2/TRIO/TAX1BP1/ARHGEF2/ARHGEF1/TNFAIP3/ITSN1/YWHAE/SQSTM1/FADD/OMG/CASP8/UBE2D2/HDAC2/UBE2D3/MAG/MAGED1/CYLD/OTULIN/ABR/IKBKG/FGD2/IKBKB/PRKCI/TBK1/MAPKAPK2/MAPK8/UBE2L3/RPS27A/RTN4R/VAV1/CASP10/NGF/BAD/UBC/ARHGDIA/LINGO1/UBB/ADAM17/RIPK2/ARHGEF10/VAV3/NFKB1",43
"R-HSA-5205685","PINK1-PRKN Mediated Mitophagy","14/2324","16/4190",0.875,1.57756024096386,2.58284580795985,0.00723075423579548,0.115515966305631,0.095891733530127,"MAP1LC3B/UBE2V1/ATG5/PRKN/SQSTM1/MAP1LC3A/UBE2D2/UBE2D3/TBK1/UBE2L3/UBE2N/RPS27A/UBC/UBB",14
"R-HSA-6807004","Negative regulation of MET activity","14/2324","16/4190",0.875,1.57756024096386,2.58284580795985,0.00723075423579548,0.115515966305631,0.095891733530127,"MET/CBL/SH3GL2/USP8/HGS/SH3GL3/LRIG1/HGF/PTPN1/RPS27A/GRB2/UBC/UBB/PTPRJ",14
"R-HSA-912631","Regulation of signaling by CBL","14/2324","16/4190",0.875,1.57756024096386,2.58284580795985,0.00723075423579548,0.115515966305631,0.095891733530127,"SYK/CBL/RAPGEF1/YES1/LYN/FYN/RPS27A/CRK/VAV1/GRB2/UBC/UBB/PIK3R1/CRKL",14
"R-HSA-1169410","Antimicrobial mechanism of IFN-stimulated genes","48/2324","68/4190",0.705882352941177,1.27265363976916,2.52946797109767,0.00727581151019071,0.115515966305631,0.095891733530127,"STAT3/STAT1/DHX9/HSPA1A/FLNA/PPP2R1A/ILF3/NUP98/HERC5/PPP2R5A/ISG15/UBE2E1/SEC13/GBP1/PIN1/IRF3/MAP2K6/MX1/EIF4A2/EIF4A1/GBP2/HSPA1B/KPNA1/GBP5/KPNA5/NPM1/UBA7/IKBKG/PPM1B/PRKRA/HSPA2/EIF2S2/IKBKB/EIF4G1/MAPK3/UBE2I/UBE2N/EIF4G2/RPS27A/PLCG1/SFN/EIF4A3/HSPA8/TP53/UBC/FURIN/UBB/SNCA",48
"R-HSA-201681","TCF dependent signaling in response to WNT","61/2324","89/4190",0.685393258426966,1.23571331876462,2.50813936037313,0.00754505918940528,0.118171940547577,0.0980965021211441,"CUL3/PSMB6/RUNX3/RNF146/RUVBL1/PSMA7/PSMB5/PSMB1/PPP2R1A/AXIN2/RSPO3/USP8/DVL2/PPP2R5A/RBBP5/DPY30/SFRP1/PSMA4/RNF43/H2BC21/AKT2/AKT1/DKK2/WIF1/RSPO1/KREMEN1/CSNK1G2/WDR5/PSMB3/PSMB4/PSMA5/PSMB2/FZD5/FZD8/CTNNBIP1/PPP2R5D/H2BC12/LRP6/FZD2/FZD1/DKK4/PSMC3/PSMD6/GSK3B/SOX6/PSMC5/LRP5/KREMEN2/CSNK2A1/PSMA1/PSMD7/PSMA2/RPS27A/RYK/YWHAZ/UBC/UBB/RSPO2/CTNNB1/RSPO4/TNKS",61
