"protein_id","n","spearman_rho","p_value","fdr","significant_fdr05","significant_fdr01","direction","EntrezGeneSymbol","TargetFullName","Target","UniProt"
"X6518.85",493,0.327097480642446,9.31821025577523e-14,4.34003077404957e-13,TRUE,TRUE,"Positive","GHRL","Appetite-regulating hormone","ghrelin","Q9UBU3"
"X6230.56",482,0.33060580221704,9.33795373673629e-14,4.34633660636795e-13,TRUE,TRUE,"Positive","CER1","Cerberus","CER1","O95813"
"X11481.25",485,0.329609742001902,9.38017532673204e-14,4.36263581589411e-13,TRUE,TRUE,"Positive","HAVCR2","Hepatitis A virus cellular receptor 2","TIMD3","Q8TDQ0"
"X2333.72",493,-0.327058157309224,9.38542780093137e-14,4.36263581589411e-13,TRUE,TRUE,"Negative","TGFB1","Transforming growth factor beta-1","TGF-b1","P01137"
"X3434.34",495,0.326353841440685,9.51753844376036e-14,4.42111119353722e-13,TRUE,TRUE,"Positive","FN1","Fibronectin Fragment 3","FN1.3","P02751"
"X6451.64",495,0.326226559648166,9.74180974033628e-14,4.52229140033503e-13,TRUE,TRUE,"Positive","ASPN","Asporin","ASPN","Q9BXN1"
"X18813.15",494,-0.326498808414516,9.81527562412845e-14,4.55337786404105e-13,TRUE,TRUE,"Negative","DDX19A","ATP-dependent RNA helicase DDX19A","DD19A","Q9NUU7"
"X5260.80",491,0.327426088264033,9.84774242929339e-14,4.56541599716745e-13,TRUE,TRUE,"Positive","TYK2","Non-receptor tyrosine-protein kinase TYK2","TYK2","P29597"
"X13240.170",489,0.327973001086515,1.00064939805323e-13,4.63594512788551e-13,TRUE,TRUE,"Positive","SHANK1","SH3 and multiple ankyrin repeat domains protein 1","SHAN1","Q9Y566"
"X12772.8",493,-0.326669269164605,1.00762859719959e-13,4.66519386872646e-13,TRUE,TRUE,"Negative","NUP98","Nuclear pore complex protein Nup98-Nup96","NUP98","P52948"
"X15556.49",486,0.32886860337068,1.01221387661371e-13,4.68332774483425e-13,TRUE,TRUE,"Positive","AMY2B","Alpha-amylase 2B","Alpha-amylase 2B","P19961"
"X24922.19",492,-0.326775123045099,1.04678683419158e-13,4.84009357987593e-13,TRUE,TRUE,"Negative","NHLRC2","NHL repeat-containing protein 2","NHLC2","Q8NBF2"
"X21105.23",483,0.329644528846784,1.0478508746834e-13,4.84181753110636e-13,TRUE,TRUE,"Positive","UNC119B","Protein unc-119 homolog B","U119B","A6NIH7"
"X9848.22",489,-0.32760026235124,1.07080423471957e-13,4.94461678590021e-13,TRUE,TRUE,"Negative","CCNH","Cyclin-H","Cyclin H","P51946"
"X2848.2",493,0.326316289687222,1.07463354923489e-13,4.95903031119264e-13,TRUE,TRUE,"Positive","WIF1","Wnt inhibitory factor 1","WIF-1","Q9Y5W5"
"X18338.26",492,0.32645248054473,1.11013367725272e-13,5.11947755704762e-13,TRUE,TRUE,"Positive","IDH1","Isocitrate dehydrogenase [NADP] cytoplasmic","IDH","O75874"
"X4156.74",483,-0.329065337850795,1.16341218106936e-13,5.36164626867821e-13,TRUE,TRUE,"Negative","TGFB2","Transforming growth factor beta-2","TGF-b2","P61812"
"X16620.26",492,0.325929965842939,1.22077435880632e-13,5.6223039996307e-13,TRUE,TRUE,"Positive","LY75","Lymphocyte antigen 75","LY75","O60449"
"X21651.9",495,0.324945563644865,1.23076606612489e-13,5.66459677608729e-13,TRUE,TRUE,"Positive","TXNL4A","Thioredoxin-like protein 4A","TXN4A","P83876"
"X24447.26",483,0.328605075504157,1.26406582356113e-13,5.81403880108056e-13,TRUE,TRUE,"Positive","FAM221A","Protein FAM221A","F221A","A4D161"
"X3445.53",493,-0.325358781036405,1.27915366958912e-13,5.87957444584764e-13,TRUE,TRUE,"Negative","IL15RA","Interleukin-15 receptor subunit alpha","IL-15 Ra","Q13261"
"X8697.38",495,0.324678611830267,1.29203583020362e-13,5.93489245283693e-13,TRUE,TRUE,"Positive","GPC1","Glypican-1","Glypican 1","P35052"
"X21883.17",494,0.324939724721516,1.30405060948092e-13,5.98615630367879e-13,TRUE,TRUE,"Positive","BMP5","Bone morphogenetic protein 5","BMP-5","P22003"
"X23665.35",491,-0.325793191244506,1.32500439966992e-13,6.07836006528343e-13,TRUE,TRUE,"Negative","PSMC3","26S protease regulatory subunit 6A","PRS6A","P17980"
"X20387.277",494,0.324472072973536,1.41960632711028e-13,6.50807743547613e-13,TRUE,TRUE,"Positive","CHCHD7","Coiled-coil-helix-coiled-coil-helix domain-containing protein 7","CHCH7","Q9BUK0"
"X11369.23",493,-0.324718370523851,1.43674234945122e-13,6.58232842243674e-13,TRUE,TRUE,"Negative","ADH5","Alcohol dehydrogenase class-3","ADHX","P11766"
"X9187.2",495,-0.323861480930027,1.49874846906743e-13,6.86191701033812e-13,TRUE,TRUE,"Negative","HMGN1","Non-histone chromosomal protein HMG-14","HMGN1","P05114"
"X3351.1",489,0.325696535272552,1.51141318980037e-13,6.91538170774106e-13,TRUE,TRUE,"Positive","CAMK2B","Calcium/calmodulin-dependent protein kinase type II subunit beta","CAMK2B","Q13554"
"X10086.39",488,0.325984109350332,1.51938773113479e-13,6.94733097689243e-13,TRUE,TRUE,"Positive","CBS","Cystathionine beta-synthase","CBS","P35520"
"X8922.4",495,0.323729702502742,1.53498813508509e-13,7.01408472685654e-13,TRUE,TRUE,"Positive","TMCC3","Transmembrane and coiled-coil domains protein 3:region 1","TMCC3:region 1","Q9ULS5"
"X12692.56",486,0.326531614495615,1.54384374127289e-13,7.04995137393522e-13,TRUE,TRUE,"Positive","DOT1L","Histone-lysine N-methyltransferase, H3 lysine-79 specific","DOT1L","Q8TEK3"
"X22421.79",493,-0.324220526638127,1.57224497254928e-13,7.17496809948386e-13,TRUE,TRUE,"Negative","PELI1","E3 ubiquitin-protein ligase pellino homolog 1","PELI1","Q96FA3"
"X18319.7",487,0.326064885314665,1.5855739610861e-13,7.23049933059272e-13,TRUE,TRUE,"Positive","PDHX","Pyruvate dehydrogenase protein X component, mitochondrial","ODPX","O00330"
"X2590.69",494,0.323858708511491,1.58647786882527e-13,7.23049933059272e-13,TRUE,TRUE,"Positive","ROR1","Inactive tyrosine-protein kinase transmembrane receptor ROR1","ROR1","Q01973"
"X5624.66",485,0.326645438596681,1.60193783852326e-13,7.2962123269541e-13,TRUE,TRUE,"Positive","FOLR3","Folate receptor gamma","FOLR3","P41439"
"X6947.4",486,0.325945023877513,1.71542944654469e-13,7.80804631127065e-13,TRUE,TRUE,"Positive","ST3GAL6","Type 2 lactosamine alpha-2,3-sialyltransferase","SIA10","Q9Y274"
"X13632.10",484,0.32652419167379,1.7338663323576e-13,7.88684003776946e-13,TRUE,TRUE,"Positive","ZYX","Zyxin","Zyxin","Q15942"
"X7096.30",495,0.323023835769799,1.74421108246548e-13,7.92874667921524e-13,TRUE,TRUE,"Positive","RMDN1","Regulator of microtubule dynamics protein 1","RMD1","Q96DB5"
"X22959.32",494,0.323289542881829,1.75842626987521e-13,7.98818159563933e-13,TRUE,TRUE,"Positive","DKK4","Dickkopf-related protein 4","Dkk-4","Q9UBT3"
"X6405.74",491,-0.324202552543721,1.76611204082567e-13,8.01789685416969e-13,TRUE,TRUE,"Negative","PSG2","Pregnancy-specific beta-1-glycoprotein 2","PSG2","P11465"
"X10608.9",490,0.324315485484147,1.83123431988908e-13,8.30815829716514e-13,TRUE,TRUE,"Positive","HTN1","Histatin-1","HIS1","P15515"
"X18875.125",488,-0.324746988920916,1.89791881346871e-13,8.60512704747466e-13,TRUE,TRUE,"Negative","COL2A1","Chondrocalcin","Chondrocalcin","P02458"
"X19131.184",495,-0.322415465283342,1.94675692878842e-13,8.82084882675478e-13,TRUE,TRUE,"Negative","TIAL1","Nucleolysin TIAR","TIAR","Q01085"
"X6491.59",490,0.323962504889408,1.95117077062696e-13,8.83513332142333e-13,TRUE,TRUE,"Positive","KLK15","Kallikrein-15","kallikrein 15","Q9H2R5"
"X7131.8",494,-0.322660802578132,1.96962075441975e-13,8.9129156231979e-13,TRUE,TRUE,"Negative","CETP","Cholesteryl ester transfer protein","CETP","P11597"
"X17436.193",493,-0.3227824290831,2.03789434480753e-13,9.21591341857765e-13,TRUE,TRUE,"Negative","CSNK1G2","Casein kinase I isoform gamma-2","CSNK1G2","P78368"
"X9185.15",488,-0.323712823663946,2.28401708819334e-13,1.03222836792221e-12,TRUE,TRUE,"Negative","TFF1","Trefoil factor 1","TFF1","P04155"
"X7141.21",490,0.322977688635347,2.32794966422157e-13,1.05140473229349e-12,TRUE,TRUE,"Positive","MGAT4B","Alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase B","MGT4B","Q9UQ53"
"X17748.21",491,0.322612420284256,2.34989095966388e-13,1.06063055234829e-12,TRUE,TRUE,"Positive","TP53I3","Quinone oxidoreductase PIG3","QORX","Q53FA7"
"X12990.39",493,-0.321890495634576,2.39196690522137e-13,1.07892647592245e-12,TRUE,TRUE,"Negative","MAP3K3","Mitogen-activated protein kinase kinase kinase 3","MAP3K3","Q99759"
"X16809.1",484,-0.32462018795932,2.43562871923428e-13,1.09791371803321e-12,TRUE,TRUE,"Negative","NME4","Nucleoside diphosphate kinase, mitochondrial","NDKM","O00746"
"X17384.110",494,0.321437915868071,2.45392258964957e-13,1.1054487292923e-12,TRUE,TRUE,"Positive","PFKM","ATP-dependent 6-phosphofructokinase, muscle type","K6PF","P08237"
"X19276.124",494,-0.321360880759906,2.48806061694663e-13,1.12010698082977e-12,TRUE,TRUE,"Negative","SNRPG","Small nuclear ribonucleoprotein G","RUXG","P62308"
"X4829.43",455,0.333771389809374,2.65769079836277e-13,1.19570481968729e-12,TRUE,TRUE,"Positive","SFN","14-3-3 protein sigma","STRATIFIN","P31947"
"X10046.55",455,0.333764460334709,2.66087946563207e-13,1.1963710306003e-12,TRUE,TRUE,"Positive","BIRC2","Baculoviral IAP repeat-containing protein 2","cIAP-1","Q13490"
"X7146.16",488,0.322735740845584,2.71894110863343e-13,1.22169226850399e-12,TRUE,TRUE,"Positive","PDIA4","Protein disulfide-isomerase A4","PDIA4","P13667"
"X13097.11",490,0.321956051134987,2.79398224528192e-13,1.25460548898717e-12,TRUE,TRUE,"Positive","BCL2L2","Bcl-2-like protein 2","Apoptosis regulator Bcl-W","Q92843"
"X20441.35",493,-0.32100913929992,2.80077156305126e-13,1.25684848168957e-12,TRUE,TRUE,"Negative","POLR2E","DNA-directed RNA polymerases I, II, and III subunit RPABC1","RPAB1","P19388"
"X9388.18",489,0.322078748762064,2.8902399403528e-13,1.2961671435449e-12,TRUE,TRUE,"Positive","MCEE","Methylmalonyl-CoA epimerase, mitochondrial","MCEE","Q96PE7"
"X5105.2",492,0.321035206198177,2.94646547107821e-13,1.32053682820876e-12,TRUE,TRUE,"Positive","RTN4R","Reticulon-4 receptor","Nogo Receptor","Q9BZR6"
"X19161.1",464,0.329996011575038,2.99799735892059e-13,1.34277311376207e-12,TRUE,TRUE,"Positive","USP15","Ubiquitin carboxyl-terminal hydrolase 15","UBP15","Q9Y4E8"
"X4139.71",495,0.319938818040458,3.03695931239046e-13,1.35935463152046e-12,TRUE,TRUE,"Positive","IL6R","Interleukin-6 receptor subunit alpha","IL-6 sRa","P08887"
"X6064.4",495,0.319749699831066,3.14132800096142e-13,1.40517258280554e-12,TRUE,TRUE,"Positive","ERP44","Endoplasmic reticulum resident protein 44","TXNDC4","Q9BS26"
"X7922.5",494,0.319910825367392,3.22464971274595e-13,1.44152337190717e-12,TRUE,TRUE,"Positive","ADM","Adrenomedullin","Adrenomedullin","P35318"
"X19134.66",489,0.321442108034656,3.23661127991829e-13,1.44594783264207e-12,TRUE,TRUE,"Positive","POLR2K","DNA-directed RNA polymerases I, II, and III subunit RPABC4","RPAB4","P53803"
"X20514.8",488,0.321724919384444,3.25406475273735e-13,1.45281858463512e-12,TRUE,TRUE,"Positive","BAMBI","BMP and activin membrane-bound inhibitor homolog:Extracellular domain","BAMBI:ECD","Q13145"
"X17331.138",495,0.319233294365472,3.44453237964573e-13,1.53589747418321e-12,TRUE,TRUE,"Positive","KREMEN1","Kremen protein 1","KREM1","Q96MU8"
"X8903.1",495,-0.319233370110516,3.44448587110069e-13,1.53589747418321e-12,TRUE,TRUE,"Negative","COX6C","Cytochrome c oxidase subunit 6C","COX6C","P09669"
"X3874.8",491,-0.320392892309389,3.49100975777829e-13,1.55563125656723e-12,TRUE,TRUE,"Negative","UBE2L3","Ubiquitin-conjugating enzyme E2 L3","UB2L3","P68036"
"X14009.65",494,-0.319430657341062,3.51270768492236e-13,1.56430497983987e-12,TRUE,TRUE,"Negative","TNFAIP3","Tumor necrosis factor alpha-induced protein 3","TNFAIP3","P21580"
"X17796.15",470,0.327043233713192,3.53738651036365e-13,1.57429431417391e-12,TRUE,TRUE,"Positive","IMPA1","Inositol monophosphatase 1","IMPA1","P29218"
"X9805.51",486,0.321856931639464,3.55313878404877e-13,1.58030077347693e-12,TRUE,TRUE,"Positive","SEMA4B","Semaphorin-4B","SEM4B","Q9NPR2"
"X12619.14",493,0.319666685156333,3.55810214118572e-13,1.5815041560283e-12,TRUE,TRUE,"Positive","PPM1A","Protein phosphatase 1A","Protein phophatase 2Ca","P35813"
"X19311.15",487,0.321341256288993,3.68183195630447e-13,1.63546181698876e-12,TRUE,TRUE,"Positive","CRYGS","Beta-crystallin S","CRBS","P22914"
"X17804.102",494,0.319078702610927,3.73970235935474e-13,1.66011502074018e-12,TRUE,TRUE,"Positive","PNPO","Pyridoxine-5'-phosphate oxidase","PNPO","Q9NVS9"
"X13666.222",492,0.319676263133869,3.75244998606674e-13,1.66471894568698e-12,TRUE,TRUE,"Positive","CA10","Carbonic anhydrase-related protein 10","Carbonic Anhydrase X","Q9NS85"
"X22991.9",494,0.319034795037441,3.76900929849961e-13,1.67100697063227e-12,TRUE,TRUE,"Positive","MAGEA6","Melanoma-associated antigen 6","MAGE-6","P43360"
"X19228.11",494,0.318910823693263,3.85297533164878e-13,1.70715320671725e-12,TRUE,TRUE,"Positive","BAG2","BAG family molecular chaperone regulator 2","BAG-2","O95816"
"X25083.26",493,0.319131159581473,3.91324623864537e-13,1.73276168784518e-12,TRUE,TRUE,"Positive","DIAPH1","Protein diaphanous homolog 1","Diaphanous-related formin-1","O60610"
"X8297.8",489,0.320243048071522,4.0027444022721e-13,1.77127129108756e-12,TRUE,TRUE,"Positive","DNAJC10","DnaJ homolog subfamily C member 10","DJC10","Q8IXB1"
"X21397.21",495,0.318378300216439,4.01065922724068e-13,1.77365327568314e-12,TRUE,TRUE,"Positive","PRTG","Protogenin","PRTG","Q2VWP7"
"X5742.14",478,0.323701281747418,4.02082998027816e-13,1.77702927519549e-12,TRUE,TRUE,"Positive","ACP6","Lysophosphatidic acid phosphatase type 6","PPA6","Q9NPH0"
"X5340.24",494,0.318495706798475,4.14768527254262e-13,1.83193791514256e-12,TRUE,TRUE,"Positive","CASP10","Caspase-10:region 1","Caspase-10:region 1","Q92851"
"X10053.5",492,-0.319047764109123,4.19472307233716e-13,1.85154600640969e-12,TRUE,TRUE,"Negative","ILK","Integrin-linked protein kinase","ILK1","Q13418"
"X3305.6",494,0.318214060628521,4.36008782875243e-13,1.92332589675131e-12,TRUE,TRUE,"Positive","DLL4","Delta-like protein 4","DLL4","Q9NR61"
"X2505.49",495,-0.317785307719266,4.45580820676959e-13,1.964313183664e-12,TRUE,TRUE,"Negative","GFRA3","GDNF family receptor alpha-3","GFRa-3","O60609"
"X18874.66",494,-0.317956115933427,4.56393483067596e-13,2.01071468483554e-12,TRUE,TRUE,"Negative","CEBPA","CCAAT/enhancer-binding protein alpha","CEBPA","P49715"
"X13652.2",494,0.31793808742822,4.5785260360045e-13,2.01475279993609e-12,TRUE,TRUE,"Positive","TOM1L1","TOM1-like protein 1","TM1L1","O75674"
"X21403.39",492,-0.318552465611508,4.57885290149644e-13,2.01475279993609e-12,TRUE,TRUE,"Negative","TSC2","Tuberin","TSC2","P49815"
"X12572.236",493,-0.31823974918978,4.58280800577462e-13,2.01522724924364e-12,TRUE,TRUE,"Negative","EFS","Embryonal Fyn-associated substrate","EFS","O43281"
"X14186.13",493,0.318124376295324,4.67727596705287e-13,2.0554779265499e-12,TRUE,TRUE,"Positive","RFFL","E3 ubiquitin-protein ligase rififylin","RFFL","Q8WZ73"
"X5620.13",493,0.318013720740024,4.76967095445638e-13,2.09476771385372e-12,TRUE,TRUE,"Positive","PAM","Peptidyl-glycine alpha-amidating monooxygenase","AMD","P19021"
"X2523.31",494,-0.317564479929186,4.89138924794409e-13,2.14687855149426e-12,TRUE,TRUE,"Negative","CCL5","C-C motif chemokine 5","RANTES","P13501"
"X22989.24",487,0.319720343291316,4.89942372075952e-13,2.1490584323056e-12,TRUE,TRUE,"Positive","LIN7A","Protein lin-7 homolog A","LIN7A","O14910"
"X15431.31",474,-0.323709305155785,5.03064577175088e-13,2.2052361471286e-12,TRUE,TRUE,"Negative","OTC","Ornithine carbamoyltransferase, mitochondrial","OTCase","P00480"
"X9030.56",494,0.317179245748402,5.23588558268048e-13,2.29376976276903e-12,TRUE,TRUE,"Positive","NDUFAF8","Uncharacterized protein C17orf89","CQ089","A1L188"
"X21119.1",483,0.32044321018209,5.3795750123093e-13,2.35524518507666e-12,TRUE,TRUE,"Positive","CBR4","Carbonyl reductase family member 4","CBR4","Q8N4T8"
"X21814.13",494,-0.316971694998937,5.43121853328919e-13,2.37637013277269e-12,TRUE,TRUE,"Negative","MMADHC","Methylmalonic aciduria and homocystinuria type D protein, mitochondrial","MMAD","Q9H3L0"
"X14077.6",488,-0.318521505979702,5.72497129915691e-13,2.50333482837666e-12,TRUE,TRUE,"Negative","FCN3","Ficolin-3","Ficolin-3","O75636"
"X5593.11",493,-0.316946397762202,5.75771927498906e-13,2.5160838129319e-12,TRUE,TRUE,"Negative","PDIA5","Protein disulfide-isomerase A5","PDIA5","Q14554"
"X5090.49",488,0.318442605854112,5.80469422903566e-13,2.53503011685753e-12,TRUE,TRUE,"Positive","LILRB1","Leukocyte immunoglobulin-like receptor subfamily B member 1","ILT-2","Q8NHL6"
"X9190.7",486,0.318940871209077,5.93301349243892e-13,2.58945542146633e-12,TRUE,TRUE,"Positive","CD63","CD63 antigen","CD63","P08962"
"X9013.60",494,0.316353854708448,6.05587328347383e-13,2.64143165322131e-12,TRUE,TRUE,"Positive","NTN1","Netrin-1","NET1","O95631"
"X19264.6",493,-0.316515154538563,6.21145428943323e-13,2.70760655242562e-12,TRUE,TRUE,"Negative","RPA2","Replication protein A 32 kDa subunit","RFA2","P15927"
"X4126.22",494,-0.31612295089674,6.30693498051456e-13,2.74751738423535e-12,TRUE,TRUE,"Negative","BPI","Bactericidal permeability-increasing protein","BPI","P17213"
"X21862.145",495,0.315552784051989,6.60866095257618e-13,2.87717029041617e-12,TRUE,TRUE,"Positive","LASP1","LIM and SH3 domain protein 1","LASP-1","Q14847"
"X7127.3",491,0.316748742279743,6.63939513004753e-13,2.8887554587567e-12,TRUE,TRUE,"Positive","APOA2","Apolipoprotein A-II","Apo A-II","P02652"
"X9044.1",494,0.31580639061548,6.66775258087657e-13,2.8992927888914e-12,TRUE,TRUE,"Positive","CNTNAP5","Contactin-associated protein-like 5","CNTP5","Q8WYK1"
"X3835.11",491,-0.316720110544177,6.67278254222714e-13,2.89968000671843e-12,TRUE,TRUE,"Negative","TLR2","Toll-like receptor 2","TLR2","O60603"
"X9459.7",495,0.31544343029958,6.73692694083268e-13,2.92573919532132e-12,TRUE,TRUE,"Positive","FAS","Tumor necrosis factor receptor superfamily member 6","Fas, soluble","P25445"
"X17467.1",486,0.318188704634285,6.76577666559784e-13,2.93644767921393e-12,TRUE,TRUE,"Positive","DHRS9","Dehydrogenase/reductase SDR family member 9","DHRS9","Q9BPW9"
"X23280.9",489,0.317236150318591,6.79099169852554e-13,2.94556636830783e-12,TRUE,TRUE,"Positive","AKIRIN2","Akirin-2","AKIR2","Q53H80"
"X2891.1",494,-0.315671319723973,6.82778584481415e-13,2.95969305958683e-12,TRUE,TRUE,"Negative","CD22","B-cell receptor CD22","CD22","P20273"
"X11592.1",494,-0.315610181380184,6.90145315340547e-13,2.9879282657358e-12,TRUE,TRUE,"Negative","ELAVL1","ELAV-like protein 1","ELAV1","Q15717"
"X21548.20",494,0.31561287448088,6.89819184605598e-13,2.9879282657358e-12,TRUE,TRUE,"Positive","GGT5","Gamma-glutamyltransferase 5","GGT5","P36269"
"X25416.5",489,-0.317062770372504,6.9999066190884e-13,3.02868102944498e-12,TRUE,TRUE,"Negative","PRX","Periaxin","PRAX","Q9BXM0"
"X21180.16",495,0.315183887532601,7.0511886849304e-13,3.0489862183912e-12,TRUE,TRUE,"Positive","PLCXD3","PI-PLC X domain-containing protein 3","PLCX3","Q63HM9"
"X13931.22",472,0.322139025214173,7.38203236661672e-13,3.19007629414868e-12,TRUE,TRUE,"Positive","PSMD9","26S proteasome non-ATPase regulatory subunit 9","PSMD9","O00233"
"X4541.49",493,0.315500068050741,7.42209157968425e-13,3.20541008111518e-12,TRUE,TRUE,"Positive","CDON","Cell adhesion molecule-related/down-regulated by oncogenes","CDON","Q4KMG0"
"X20999.12",494,-0.314997544189787,7.6839347065202e-13,3.31644871344264e-12,TRUE,TRUE,"Negative","RPL5","60S ribosomal protein L5","RL5","P46777"
"X9846.32",495,0.31448169703871,7.97509326387336e-13,3.43999558580252e-12,TRUE,TRUE,"Positive","ARHGDIB","Rho GDP-dissociation inhibitor 2","Rho-GDI beta","P52566"
"X18921.30",486,0.316961358047869,8.376315575955e-13,3.61083634520399e-12,TRUE,TRUE,"Positive","PHEX","Phosphate-regulating neutral endopeptidase","PHEX","P78562"
"X8967.6",495,0.314121549981128,8.49389935876768e-13,3.65927214072372e-12,TRUE,TRUE,"Positive","DUSP26","Dual specificity protein phosphatase 26","DUS26","Q9BV47"
"X20378.110",490,-0.315587564359815,8.58025669814838e-13,3.69420394410138e-12,TRUE,TRUE,"Negative","LZTFL1","Leucine zipper transcription factor-like protein 1","LZTL1","Q9NQ48"
"X19127.1",495,0.313736330819197,9.08537667809975e-13,3.90687928975376e-12,TRUE,TRUE,"Positive","HSPB6","Heat shock protein beta-6","HSPB6","O14558"
"X22847.18",495,0.313737872625582,9.08293086083769e-13,3.90687928975376e-12,TRUE,TRUE,"Positive","STK4","Serine/threonine-protein kinase 4","STK4","Q13043"
"X8956.96",495,0.313446782546503,9.55630572943935e-13,4.10686635795845e-12,TRUE,TRUE,"Positive","SCARF2","Scavenger receptor class F member 2:Extracellular domain","SREC-II:ECD","Q96GP6"
"X12016.60",494,0.313506764207412,9.96865880449607e-13,4.28145033264837e-12,TRUE,TRUE,"Positive","CBL","E3 ubiquitin-protein ligase CBL","CBL","P22681"
"X22098.10",494,0.31346788827109,1.00363641261627e-12,4.3078879107702e-12,TRUE,TRUE,"Positive","CCNYL1","Cyclin-Y-like protein 1","CCYL1","Q8N7R7"
"X6899.37",495,-0.313121158262079,1.01144680212515e-12,4.33875373477445e-12,TRUE,TRUE,"Negative","PCBD2","Pterin-4-alpha-carbinolamine dehydratase 2","PHS2","Q9H0N5"
